"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-15_14:55:33.csv 60",,,,"Date:","15 Jun 2019 14:55:34 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
15-06 15:05:34,1164001280.0,0.0,2676584448.0,133042176.0,91.626,0.259,7.991,0.0,0.0,0.125,27.400,0.0,0.0,102.400
15-06 15:06:34,1163984896.0,0.0,2676584448.0,133058560.0,91.590,0.267,8.010,0.0,0.0,0.133,28.200,2.200,0.0,102.400
15-06 15:07:34,1163984896.0,0.0,2676584448.0,133058560.0,91.623,0.233,8.019,0.0,0.0,0.125,27.500,0.700,0.0,537.600
15-06 15:08:34,1164365824.0,0.0,2702360576.0,106901504.0,76.422,0.175,23.328,0.0,0.0,0.075,26.700,1.500,0.0,430020.267
15-06 15:09:34,1184583680.0,0.0,2640236544.0,148807680.0,86.314,0.334,13.211,0.0,0.0,0.142,28.200,2.200,0.0,440635.733
15-06 15:10:34,1184567296.0,0.0,2640236544.0,148824064.0,91.600,0.242,8.017,0.0,0.0,0.142,26.0,0.0,0.0,1484.800
15-06 15:11:34,1184567296.0,0.0,2640236544.0,148824064.0,91.567,0.259,8.049,0.0,0.0,0.125,26.0,0.0,0.0,102.400
15-06 15:12:34,1184567296.0,0.0,2640236544.0,148824064.0,91.620,0.275,7.972,0.0,0.0,0.133,27.400,0.0,0.0,102.400
15-06 15:13:34,1184583680.0,0.0,2640236544.0,148807680.0,91.596,0.242,8.028,0.0,0.0,0.134,26.0,0.0,0.0,119.467
15-06 15:14:34,1184583680.0,0.0,2640236544.0,148807680.0,91.603,0.233,8.030,0.0,0.0,0.133,27.400,0.0,0.0,520.533
15-06 15:15:34,1211695104.0,0.0,2627518464.0,134414336.0,63.343,0.467,36.098,0.008,0.0,0.083,142.867,177.067,0.0,433134.933
15-06 15:16:34,1210699776.0,0.0,2627633152.0,135294976.0,90.682,0.492,8.676,0.008,0.0,0.142,199.500,140.467,1911.467,470152.533
15-06 15:17:34,1207717888.0,0.0,2627600384.0,138309632.0,91.533,0.308,8.026,0.0,0.0,0.133,93.400,117.767,0.0,110523.733
15-06 15:18:34,1207701504.0,0.0,2627600384.0,138326016.0,91.571,0.267,8.037,0.0,0.0,0.125,26.0,0.0,0.0,2670.933
15-06 15:19:34,1207701504.0,0.0,2627600384.0,138326016.0,91.613,0.242,8.028,0.0,0.0,0.117,26.0,0.0,0.0,1612.800
15-06 15:20:34,1207717888.0,0.0,2627600384.0,138309632.0,91.608,0.259,8.016,0.0,0.0,0.117,28.200,2.600,0.0,136.533
15-06 15:21:34,1207971840.0,0.0,2653376512.0,112279552.0,90.940,0.258,8.660,0.0,0.0,0.142,27.400,0.0,0.0,793.600
15-06 15:22:34,1217355776.0,0.0,2625957888.0,130314240.0,55.128,0.125,44.705,0.0,0.0,0.042,26.0,0.0,0.0,431539.200
15-06 15:23:34,1217449984.0,0.0,2625957888.0,130220032.0,91.583,0.275,8.017,0.0,0.0,0.125,28.200,2.200,0.0,441318.400
15-06 15:24:34,1217449984.0,0.0,2625957888.0,130220032.0,91.576,0.250,8.057,0.0,0.0,0.117,26.0,0.0,0.0,1339.733
15-06 15:25:34,1217814528.0,0.0,2625957888.0,129855488.0,91.551,0.300,8.024,0.0,0.0,0.125,33.900,9.300,0.0,273.067
15-06 15:26:34,1217814528.0,0.0,2625957888.0,129855488.0,91.533,0.283,8.034,0.0,0.0,0.150,28.200,2.200,0.0,1348.267
15-06 15:27:34,1217810432.0,0.0,2625961984.0,129855488.0,91.598,0.258,8.019,0.0,0.0,0.125,26.0,0.0,0.0,622.933
15-06 15:28:34,1217781760.0,0.0,2569723904.0,186122240.0,89.385,0.325,10.132,0.0,0.0,0.158,26.0,0.0,0.0,247.467
15-06 15:29:34,1217925120.0,0.0,2569723904.0,185978880.0,50.379,0.033,49.537,0.0,0.0,0.050,26.0,0.0,0.0,431556.267
