"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_12:55:08.csv 60",,,,"Date:","14 Jun 2019 12:55:09 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
14-06 13:15:09,966688768.0,2138112.0,2840510464.0,164290560.0,87.338,0.953,11.684,0.008,0.0,0.017,26.0,0.0,0.0,810.667
14-06 13:16:09,966688768.0,2138112.0,2840510464.0,164290560.0,87.493,0.870,11.621,0.0,0.0,0.017,26.0,0.0,0.0,110.933
14-06 13:17:09,967303168.0,2138112.0,2866282496.0,137904128.0,74.074,0.611,25.307,0.0,0.0,0.008,26.0,0.0,0.0,430080.0
14-06 13:18:09,977211392.0,2138112.0,2849316864.0,144961536.0,51.900,0.142,47.934,0.0,0.0,0.025,26.0,0.0,0.0,1698.133
14-06 13:19:09,976609280.0,2138112.0,2849316864.0,145563648.0,87.513,0.845,11.634,0.0,0.0,0.008,26.0,0.0,0.0,440277.333
14-06 13:20:09,976609280.0,2138112.0,2849316864.0,145563648.0,87.415,0.886,11.665,0.008,0.0,0.025,26.0,0.0,0.0,1629.867
14-06 13:21:09,976478208.0,2138112.0,2849320960.0,145690624.0,87.417,0.903,11.646,0.0,0.0,0.033,26.0,0.0,0.0,110.933
14-06 13:22:09,976461824.0,2138112.0,2849320960.0,145707008.0,87.443,0.945,11.604,0.0,0.0,0.008,28.200,2.200,0.0,605.867
14-06 13:23:09,975818752.0,2138112.0,2849320960.0,146350080.0,87.392,0.953,11.638,0.008,0.0,0.008,28.200,2.200,0.0,520.533
14-06 13:24:09,976478208.0,2138112.0,2849320960.0,145690624.0,87.478,0.878,11.627,0.0,0.0,0.017,26.0,0.0,0.0,665.600
14-06 13:25:09,977121280.0,2138112.0,2875097088.0,119271424.0,73.397,0.602,25.984,0.0,0.0,0.017,35.200,7.800,0.0,431411.200
14-06 13:26:09,977244160.0,2138112.0,2875101184.0,119144448.0,50.013,0.008,49.971,0.0,0.0,0.008,26.0,0.0,0.0,2338.133
14-06 13:27:09,990146560.0,2138112.0,2840686592.0,140656640.0,74.426,0.677,24.864,0.0,0.0,0.033,28.200,2.200,273.067,442026.667
14-06 13:28:09,990146560.0,2138112.0,2840686592.0,140656640.0,87.458,0.911,11.606,0.008,0.0,0.017,27.400,0.0,0.0,1484.800
14-06 13:29:09,990146560.0,2138112.0,2840686592.0,140656640.0,87.407,0.879,11.698,0.0,0.0,0.017,28.200,2.200,0.0,102.400
14-06 13:30:09,990142464.0,2138112.0,2840690688.0,140656640.0,87.480,0.878,11.608,0.008,0.0,0.025,26.0,0.0,0.0,324.267
14-06 13:31:09,990142464.0,2138112.0,2840690688.0,140656640.0,87.426,0.911,11.646,0.0,0.0,0.017,26.0,0.0,0.0,648.533
14-06 13:32:09,990142464.0,2138112.0,2840690688.0,140656640.0,87.382,0.913,11.672,0.008,0.0,0.025,26.0,0.0,0.0,102.400
14-06 13:33:09,990142464.0,2138112.0,2840690688.0,140656640.0,87.434,0.904,11.645,0.0,0.0,0.017,26.0,0.0,0.0,256.0
14-06 13:34:09,991223808.0,2138112.0,2840694784.0,139571200.0,50.772,0.058,49.161,0.0,0.0,0.008,26.0,0.0,0.0,431786.667
14-06 13:35:09,991223808.0,2138112.0,2840694784.0,139571200.0,49.992,0.008,49.992,0.0,0.0,0.008,27.400,0.0,0.0,119.467
