"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-11_19:46:52.csv 60",,,,"Date:","11 Jun 2019 19:46:53 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
11-06 20:58:53,889040896.0,2138112.0,2938392576.0,144056320.0,61.108,0.451,38.408,0.008,0.0,0.025,27.400,0.0,0.0,431291.733
11-06 20:59:53,889040896.0,2138112.0,2938392576.0,144056320.0,50.008,0.008,49.983,0.0,0.0,0.0,29.700,3.700,0.0,1484.800
11-06 21:00:53,889040896.0,2138112.0,2938392576.0,144056320.0,50.004,0.008,49.979,0.0,0.0,0.008,27.400,0.0,0.0,102.400
11-06 21:01:53,889040896.0,2138112.0,2938392576.0,144056320.0,50.042,0.058,49.900,0.0,0.0,0.0,26.0,0.0,0.0,1083.733
11-06 21:02:53,889040896.0,2138112.0,2938392576.0,144056320.0,50.008,0.017,49.975,0.0,0.0,0.0,30.300,2.900,0.0,1339.733
11-06 21:03:53,898781184.0,2138112.0,2938642432.0,134066176.0,57.669,0.392,41.881,0.0,0.0,0.058,26.0,0.0,0.0,439569.067
11-06 21:04:53,898670592.0,2138112.0,2938642432.0,134176768.0,82.169,1.303,16.477,0.0,0.0,0.050,28.200,2.200,0.0,2474.667
11-06 21:05:53,898420736.0,2138112.0,2938642432.0,134426624.0,82.176,1.270,16.504,0.008,0.0,0.042,26.0,0.0,0.0,93.867
11-06 21:06:53,898420736.0,2138112.0,2938642432.0,134426624.0,82.145,1.279,16.509,0.008,0.0,0.059,28.200,2.200,0.0,716.800
11-06 21:07:53,898543616.0,2138112.0,2938646528.0,134299648.0,82.223,1.279,16.431,0.008,0.0,0.059,26.0,0.0,0.0,588.800
11-06 21:08:53,898416640.0,2138112.0,2938646528.0,134426624.0,82.243,1.247,16.460,0.008,0.0,0.042,26.0,0.0,0.0,657.067
11-06 21:09:53,898416640.0,2138112.0,2938646528.0,134426624.0,82.139,1.255,16.547,0.008,0.0,0.050,26.0,0.0,0.0,887.467
11-06 21:10:53,898355200.0,2138112.0,2938646528.0,134488064.0,82.188,1.289,16.481,0.0,0.0,0.042,26.0,0.0,0.0,384.0
11-06 21:11:53,898105344.0,2138112.0,2938650624.0,134733824.0,69.005,0.786,30.142,0.008,0.0,0.059,26.0,0.0,0.0,793.600
11-06 21:12:53,898232320.0,2138112.0,2938650624.0,134606848.0,50.004,0.017,49.979,0.0,0.0,0.0,26.0,0.0,0.0,431249.067
11-06 21:13:53,896086016.0,2138112.0,2938621952.0,136781824.0,50.012,0.033,49.938,0.008,0.0,0.008,46.267,18.867,0.0,2158.933
11-06 21:14:53,895959040.0,2138112.0,2938621952.0,136908800.0,50.008,0.008,49.975,0.0,0.0,0.008,26.0,0.0,0.0,1698.133
11-06 21:15:53,895832064.0,2138112.0,2938621952.0,137035776.0,50.008,0.008,49.983,0.0,0.0,0.0,26.0,0.0,0.0,102.400
11-06 21:16:53,895832064.0,2138112.0,2938621952.0,137035776.0,50.013,0.008,49.971,0.0,0.0,0.008,30.400,4.800,0.0,102.400
11-06 21:17:53,908361728.0,2138112.0,2905710592.0,157417472.0,58.816,0.500,40.650,0.0,0.0,0.033,32.400,7.800,0.0,441719.467
11-06 21:18:53,908488704.0,2138112.0,2905710592.0,157290496.0,82.195,1.230,16.541,0.008,0.0,0.025,26.0,0.0,0.0,2722.133
11-06 21:19:53,908476416.0,2138112.0,2905710592.0,157302784.0,82.198,1.239,16.538,0.008,0.0,0.017,27.400,0.0,0.0,110.933
11-06 21:20:53,908492800.0,2138112.0,2905710592.0,157286400.0,82.217,1.314,16.427,0.0,0.0,0.042,27.400,0.0,0.0,452.267
11-06 21:21:53,908488704.0,2138112.0,2905714688.0,157286400.0,82.223,1.255,16.480,0.008,0.0,0.033,28.200,2.200,0.0,315.733
11-06 21:22:53,909352960.0,2138112.0,2905714688.0,156422144.0,82.181,1.312,16.448,0.008,0.0,0.050,26.0,0.0,0.0,657.067
11-06 21:23:53,909004800.0,2138112.0,2905714688.0,156770304.0,82.266,1.239,16.445,0.0,0.0,0.050,29.600,2.200,0.0,1058.133
11-06 21:24:53,909004800.0,2138112.0,2905714688.0,156770304.0,82.264,1.247,16.439,0.008,0.0,0.042,26.0,0.0,0.0,384.0
11-06 21:25:53,912605184.0,2138112.0,2905718784.0,153165824.0,67.157,0.736,32.082,0.0,0.0,0.025,26.0,0.0,0.0,430208.0
11-06 21:26:53,912732160.0,2138112.0,2905718784.0,153038848.0,49.996,0.008,49.979,0.0,0.0,0.017,27.400,0.0,0.0,3225.600
11-06 21:27:53,912859136.0,2138112.0,2905718784.0,152911872.0,50.004,0.008,49.987,0.0,0.0,0.0,26.0,0.0,0.0,102.400
11-06 21:28:53,912986112.0,2138112.0,2905718784.0,152784896.0,50.0,0.008,49.992,0.0,0.0,0.0,26.0,0.0,0.0,102.400
11-06 21:29:53,913113088.0,2138112.0,2905718784.0,152657920.0,50.004,0.008,49.979,0.0,0.0,0.008,26.0,0.0,0.0,102.400
11-06 21:30:53,913113088.0,2138112.0,2905718784.0,152657920.0,49.987,0.008,49.979,0.0,0.0,0.025,26.0,0.0,0.0,102.400
11-06 21:31:53,913178624.0,2138112.0,2905718784.0,152592384.0,50.004,0.017,49.979,0.0,0.0,0.0,26.0,0.0,0.0,102.400
11-06 21:32:53,922050560.0,2138112.0,2905972736.0,143466496.0,66.408,0.776,32.758,0.008,0.0,0.050,26.0,0.0,0.0,439645.867
11-06 21:33:53,922152960.0,2138112.0,2905972736.0,143364096.0,82.247,1.270,16.441,0.0,0.0,0.042,30.400,4.400,0.0,2619.733
11-06 21:34:53,922152960.0,2138112.0,2905972736.0,143364096.0,82.182,1.255,16.488,0.008,0.0,0.067,26.0,0.0,0.0,179.200
11-06 21:35:53,922136576.0,2138112.0,2905972736.0,143380480.0,82.211,1.289,16.442,0.008,0.0,0.050,26.0,0.0,0.0,384.0
11-06 21:36:53,922152960.0,2138112.0,2905972736.0,143364096.0,82.319,1.229,16.394,0.0,0.0,0.059,26.0,0.0,0.0,256.0
11-06 21:37:53,922218496.0,2138112.0,2905972736.0,143298560.0,82.281,1.214,16.463,0.008,0.0,0.033,26.0,0.0,0.0,674.133
11-06 21:38:53,922218496.0,2138112.0,2905972736.0,143298560.0,82.094,1.327,16.529,0.008,0.0,0.042,28.200,2.200,0.0,870.400
11-06 21:39:53,922349568.0,2138112.0,2905972736.0,143167488.0,82.268,1.203,16.479,0.008,0.0,0.042,26.0,0.0,0.0,247.467
11-06 21:40:53,921985024.0,2138112.0,2905972736.0,143532032.0,59.973,0.443,39.559,0.0,0.0,0.025,28.200,2.200,0.0,429977.600
11-06 21:41:53,921985024.0,2138112.0,2905972736.0,143532032.0,50.008,0.017,49.975,0.0,0.0,0.0,26.0,0.0,0.0,2295.467
11-06 21:42:53,921985024.0,2138112.0,2905972736.0,143532032.0,50.004,0.008,49.979,0.0,0.0,0.008,26.0,0.0,0.0,102.400
11-06 21:43:53,922386432.0,2138112.0,2909913088.0,139190272.0,50.042,0.033,49.550,0.367,0.0,0.008,33.800,7.800,65672.533,102.400
11-06 21:44:53,922488832.0,2138112.0,2909913088.0,139087872.0,50.013,0.008,49.979,0.0,0.0,0.0,26.0,0.0,0.0,981.333
11-06 21:45:53,922488832.0,2138112.0,2909913088.0,139087872.0,50.013,0.008,49.979,0.0,0.0,0.0,27.400,0.0,0.0,375.467
11-06 21:46:53,922488832.0,2138112.0,2909913088.0,139087872.0,50.0,0.017,49.975,0.0,0.0,0.008,27.400,0.0,0.0,102.400
