"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_12:03:53.csv 60",,,,"Date:","14 Jun 2019 12:03:54 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
14-06 12:14:54,968171520.0,2138112.0,2857652224.0,145666048.0,82.002,1.234,16.689,0.008,0.0,0.067,26.700,1.500,0.0,1365.333
14-06 12:15:54,968298496.0,2138112.0,2857652224.0,145539072.0,81.791,1.331,16.795,0.008,0.0,0.075,26.0,0.0,0.0,861.867
14-06 12:16:54,968425472.0,2138112.0,2857652224.0,145412096.0,81.820,1.355,16.749,0.0,0.0,0.075,27.400,0.0,0.0,452.267
14-06 12:17:54,968536064.0,2138112.0,2857652224.0,145301504.0,81.901,1.272,16.752,0.008,0.0,0.067,28.200,2.200,0.0,401.067
14-06 12:18:54,968679424.0,2138112.0,2857652224.0,145158144.0,81.818,1.321,16.785,0.008,0.0,0.067,32.400,7.800,0.0,1280.0
14-06 12:19:54,968679424.0,2138112.0,2857652224.0,145158144.0,81.912,1.271,16.734,0.008,0.0,0.075,28.200,2.200,0.0,930.133
14-06 12:20:54,969064448.0,2138112.0,2883424256.0,119001088.0,78.230,1.138,20.574,0.0,0.0,0.059,26.0,0.0,0.0,256.0
14-06 12:21:54,969064448.0,2138112.0,2883424256.0,119001088.0,50.0,0.017,49.975,0.0,0.0,0.008,26.0,0.0,0.0,431155.200
14-06 12:22:54,981729280.0,2138112.0,2848849920.0,140910592.0,67.703,0.777,31.462,0.008,0.0,0.050,26.0,0.0,0.0,2133.333
14-06 12:23:54,981794816.0,2138112.0,2848849920.0,140845056.0,81.877,1.313,16.727,0.008,0.0,0.075,27.400,0.0,0.0,440345.600
14-06 12:24:54,981790720.0,2138112.0,2848854016.0,140845056.0,81.849,1.289,16.787,0.0,0.0,0.075,26.0,0.0,0.0,324.267
14-06 12:25:54,981790720.0,2138112.0,2848854016.0,140845056.0,81.965,1.270,16.682,0.008,0.0,0.075,26.0,0.0,0.0,674.133
14-06 12:26:54,981790720.0,2138112.0,2848854016.0,140845056.0,81.902,1.295,16.711,0.008,0.0,0.084,26.0,0.0,0.0,870.400
14-06 12:27:54,981790720.0,2138112.0,2848854016.0,140845056.0,81.836,1.289,16.782,0.0,0.0,0.092,26.0,0.0,0.0,110.933
14-06 12:28:54,981790720.0,2138112.0,2848854016.0,140845056.0,81.862,1.353,16.701,0.008,0.0,0.075,26.0,0.0,0.0,793.600
14-06 12:29:54,981790720.0,2138112.0,2848854016.0,140845056.0,81.907,1.305,16.696,0.008,0.0,0.084,28.200,2.200,0.0,187.733
14-06 12:30:54,983236608.0,2138112.0,2874630144.0,113623040.0,60.701,0.459,38.806,0.0,0.0,0.033,26.0,0.0,0.0,431121.067
14-06 12:31:54,983236608.0,2138112.0,2874630144.0,113623040.0,50.0,0.008,49.992,0.0,0.0,0.0,28.200,2.200,0.0,102.400
14-06 12:32:54,989376512.0,2138112.0,2840190976.0,141922304.0,61.771,0.559,37.620,0.0,0.0,0.050,26.0,0.0,0.0,439842.133
14-06 12:33:54,989360128.0,2138112.0,2840190976.0,141938688.0,81.966,1.228,16.722,0.008,0.0,0.075,26.0,0.0,0.0,1774.933
14-06 12:34:54,989372416.0,2138112.0,2840195072.0,141922304.0,81.926,1.246,16.753,0.008,0.0,0.067,29.600,2.200,0.0,273.067
14-06 12:35:54,989372416.0,2138112.0,2840195072.0,141922304.0,81.928,1.320,16.701,0.0,0.0,0.050,27.400,0.0,0.0,964.267
14-06 12:36:54,989499392.0,2138112.0,2840195072.0,141795328.0,81.900,1.271,16.738,0.008,0.0,0.084,28.200,2.200,0.0,256.0
14-06 12:37:54,989499392.0,2138112.0,2840195072.0,141795328.0,81.849,1.280,16.771,0.008,0.0,0.092,27.400,0.0,0.0,657.067
14-06 12:38:54,989483008.0,2138112.0,2840195072.0,141811712.0,81.931,1.253,16.732,0.008,0.0,0.075,26.0,0.0,0.0,452.267
14-06 12:39:54,990691328.0,2138112.0,2840195072.0,140603392.0,81.777,1.354,16.777,0.0,0.0,0.092,31.700,7.100,0.0,290.133
14-06 12:40:54,989503488.0,2138112.0,2865967104.0,116019200.0,66.355,0.668,32.918,0.008,0.0,0.050,26.700,0.700,0.0,1971.200
14-06 12:41:54,989536256.0,2138112.0,2865967104.0,115986432.0,49.996,0.017,49.979,0.0,0.0,0.008,26.0,0.0,0.0,432051.200
14-06 12:42:54,989663232.0,2138112.0,2865967104.0,115859456.0,50.008,0.008,49.975,0.0,0.0,0.008,26.0,0.0,0.0,102.400
14-06 12:43:54,995172352.0,2138112.0,2831654912.0,144662528.0,63.667,0.626,35.640,0.0,0.0,0.067,26.0,0.0,0.0,1194.667
14-06 12:44:54,995205120.0,2138112.0,2831654912.0,144629760.0,80.887,1.381,17.573,0.008,0.0,0.151,27.400,0.0,0.0,442112.0
14-06 12:45:54,995205120.0,2138112.0,2831654912.0,144629760.0,81.893,1.312,16.711,0.0,0.0,0.084,26.0,0.0,0.0,204.800
14-06 12:46:54,995201024.0,2138112.0,2831659008.0,144629760.0,81.981,1.230,16.714,0.0,0.0,0.075,27.500,0.700,0.0,802.133
14-06 12:47:54,995328000.0,2138112.0,2831659008.0,144502784.0,81.912,1.277,16.736,0.008,0.0,0.067,26.700,1.500,0.0,1024.0
14-06 12:48:54,995328000.0,2138112.0,2831659008.0,144502784.0,81.915,1.264,16.746,0.008,0.0,0.067,28.200,2.200,0.0,85.333
14-06 12:49:54,995328000.0,2138112.0,2831659008.0,144502784.0,81.925,1.279,16.704,0.008,0.0,0.084,26.0,0.0,0.0,452.267
14-06 12:50:54,995328000.0,2138112.0,2831659008.0,144502784.0,81.939,1.262,16.715,0.0,0.0,0.084,26.0,0.0,0.0,520.533
14-06 12:51:54,998240256.0,2138112.0,2831659008.0,141590528.0,65.185,0.668,34.105,0.008,0.0,0.033,27.500,0.700,0.0,430259.200
14-06 12:52:54,998240256.0,2138112.0,2831659008.0,141590528.0,50.0,0.017,49.975,0.0,0.0,0.008,26.700,1.500,0.0,2525.867
14-06 12:53:54,998240256.0,2138112.0,2831659008.0,141590528.0,50.013,0.0,49.979,0.0,0.0,0.008,26.0,0.0,0.0,102.400
14-06 12:54:54,998113280.0,2138112.0,2831659008.0,141717504.0,50.004,0.017,49.971,0.0,0.0,0.008,28.200,2.200,0.0,102.400
