"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-15_12:41:50.csv 60",,,,"Date:","15 Jun 2019 12:41:51 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
15-06 13:01:51,1164124160.0,0.0,2676154368.0,133349376.0,67.491,0.869,31.548,0.008,0.0,0.084,26.0,0.0,0.0,2022.400
15-06 13:02:51,1164173312.0,0.0,2676154368.0,133300224.0,80.554,1.456,17.840,0.0,0.0,0.151,28.200,2.600,0.0,442862.933
15-06 13:03:51,1164173312.0,0.0,2676154368.0,133300224.0,80.384,1.558,17.891,0.0,0.0,0.168,26.0,0.0,0.0,187.733
15-06 13:04:51,1163759616.0,0.0,2676154368.0,133713920.0,80.087,1.584,18.195,0.0,0.0,0.134,32.400,7.800,0.0,1331.200
15-06 13:05:51,1163771904.0,0.0,2676158464.0,133697536.0,81.311,1.366,17.189,0.0,0.0,0.134,28.200,2.200,0.0,870.400
15-06 13:06:51,1163771904.0,0.0,2676158464.0,133697536.0,80.496,1.315,18.055,0.0,0.0,0.134,29.600,2.200,0.0,1100.800
15-06 13:07:51,1163771904.0,0.0,2676158464.0,133697536.0,80.545,1.439,17.874,0.0,0.0,0.142,26.0,0.0,0.0,452.267
15-06 13:08:51,1163771904.0,0.0,2676158464.0,133697536.0,81.180,1.415,17.254,0.0,0.0,0.151,31.0,2.200,0.0,110.933
15-06 13:09:51,1163898880.0,0.0,2701934592.0,107794432.0,74.415,1.213,24.281,0.0,0.0,0.092,26.0,0.0,0.0,430131.200
15-06 13:10:51,1163882496.0,0.0,2701934592.0,107810816.0,50.017,0.008,49.975,0.0,0.0,0.0,26.0,0.0,0.0,1408.0
15-06 13:11:51,1163882496.0,0.0,2701934592.0,107810816.0,50.025,0.008,49.967,0.0,0.0,0.0,26.0,0.0,0.0,102.400
15-06 13:12:51,1174388736.0,0.0,2644504576.0,154734592.0,76.581,1.489,21.780,0.0,0.0,0.151,26.0,0.0,0.0,440413.867
15-06 13:13:51,1174401024.0,0.0,2644508672.0,154718208.0,80.447,1.331,18.071,0.0,0.0,0.151,26.0,0.0,0.0,460.800
15-06 13:14:51,1174401024.0,0.0,2644508672.0,154718208.0,81.187,1.358,17.313,0.0,0.0,0.142,26.0,0.0,0.0,349.867
15-06 13:15:51,1174401024.0,0.0,2644508672.0,154718208.0,81.318,1.339,17.184,0.0,0.0,0.159,26.0,0.0,0.0,802.133
15-06 13:16:51,1174401024.0,0.0,2644508672.0,154718208.0,81.414,1.282,17.137,0.0,0.0,0.168,26.0,0.0,0.0,793.600
15-06 13:17:51,1174401024.0,0.0,2644508672.0,154718208.0,81.437,1.330,17.075,0.0,0.0,0.159,26.0,0.0,0.0,110.933
15-06 13:18:51,1174384640.0,0.0,2644508672.0,154734592.0,81.436,1.331,17.091,0.0,0.0,0.142,26.0,0.0,0.0,452.267
15-06 13:19:51,1174384640.0,0.0,2644508672.0,154734592.0,81.505,1.239,17.106,0.0,0.0,0.151,28.200,2.200,0.0,256.0
15-06 13:20:51,1173278720.0,0.0,2670280704.0,130068480.0,61.302,0.552,38.104,0.0,0.0,0.042,26.0,0.0,0.0,430378.667
15-06 13:21:51,1173295104.0,0.0,2670280704.0,130052096.0,50.017,0.008,49.975,0.0,0.0,0.0,26.0,0.0,0.0,793.600
15-06 13:22:51,1173295104.0,0.0,2670280704.0,130052096.0,50.021,0.008,49.971,0.0,0.0,0.0,27.500,0.700,0.0,102.400
15-06 13:23:51,1185677312.0,0.0,2613297152.0,174653440.0,68.864,0.911,30.100,0.0,0.0,0.125,28.900,3.700,0.0,440064.0
15-06 13:24:51,1185677312.0,0.0,2613297152.0,174653440.0,81.389,1.314,17.146,0.0,0.0,0.151,26.0,0.0,0.0,938.667
15-06 13:25:51,1185677312.0,0.0,2613297152.0,174653440.0,81.380,1.306,17.155,0.0,0.0,0.159,28.200,2.200,0.0,622.933
15-06 13:26:51,1185529856.0,0.0,2613301248.0,174796800.0,81.375,1.331,17.144,0.0,0.0,0.151,34.500,7.100,0.0,460.800
15-06 13:27:51,1185529856.0,0.0,2613301248.0,174796800.0,81.528,1.297,17.042,0.0,0.0,0.134,26.700,0.700,0.0,2653.867
15-06 13:28:51,1185529856.0,0.0,2613301248.0,174796800.0,81.385,1.339,17.109,0.0,0.0,0.167,26.0,0.0,0.0,1075.200
15-06 13:29:51,1185546240.0,0.0,2613301248.0,174780416.0,79.815,1.301,18.774,0.0,0.0,0.109,26.0,0.0,0.0,452.267
15-06 13:30:51,1185546240.0,0.0,2613301248.0,174780416.0,79.688,1.326,18.718,0.0,0.0,0.268,26.0,0.0,0.0,110.933
15-06 13:31:51,1186054144.0,0.0,2613301248.0,174272512.0,71.917,1.010,26.921,0.0,0.0,0.152,26.0,0.0,0.0,358.400
15-06 13:32:51,1186021376.0,0.0,2613301248.0,174305280.0,50.017,0.008,49.975,0.0,0.0,0.0,27.400,0.0,0.0,431778.133
15-06 13:33:51,1186021376.0,0.0,2613301248.0,174305280.0,50.017,0.017,49.967,0.0,0.0,0.0,26.0,0.0,0.0,102.400
15-06 13:34:51,1186004992.0,0.0,2613301248.0,174321664.0,50.021,0.008,49.962,0.0,0.0,0.008,27.400,0.0,0.0,102.400
