"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-17_22:45:15.csv 60",,,,"Date:","17 Jun 2019 22:45:16 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
17-06 22:55:16,939298816.0,0.0,2308046848.0,726282240.0,90.578,5.870,3.552,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 22:56:16,941457408.0,0.0,2308046848.0,724123648.0,90.420,6.045,3.535,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 22:57:16,943616000.0,0.0,2308046848.0,721965056.0,90.770,5.803,3.427,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 22:58:16,945917952.0,0.0,2308046848.0,719663104.0,90.764,5.635,3.593,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 22:59:16,948076544.0,0.0,2308046848.0,717504512.0,90.654,5.995,3.352,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 23:00:16,950870016.0,0.0,2308046848.0,714711040.0,92.050,4.713,3.237,0.0,0.0,0.0,32.400,7.800,0.0,281.600
17-06 23:01:16,953548800.0,0.0,2308050944.0,712028160.0,90.198,6.364,3.437,0.0,0.0,0.0,26.0,0.0,0.0,1621.333
17-06 23:02:16,955199488.0,0.0,2308050944.0,710377472.0,90.123,6.175,3.702,0.0,0.0,0.0,26.0,0.0,0.0,1732.267
17-06 23:03:16,957468672.0,0.0,2308050944.0,708108288.0,90.384,5.995,3.612,0.0,0.0,0.008,26.0,0.0,0.0,1134.933
17-06 23:04:16,959500288.0,0.0,2308050944.0,706076672.0,90.678,5.945,3.377,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:05:16,961785856.0,0.0,2308050944.0,703791104.0,90.895,5.670,3.435,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 23:06:16,963055616.0,0.0,2308050944.0,702521344.0,92.531,4.527,2.934,0.0,0.0,0.008,28.200,2.200,0.0,392.533
17-06 23:07:16,964427776.0,0.0,2308050944.0,701149184.0,90.954,5.728,3.318,0.0,0.0,0.0,27.400,0.0,0.0,887.467
17-06 23:08:16,967118848.0,0.0,2308050944.0,698458112.0,90.471,5.861,3.668,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 23:09:16,969404416.0,0.0,2308050944.0,696172544.0,90.781,5.801,3.418,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:10:16,971436032.0,0.0,2308050944.0,694140928.0,90.344,6.062,3.594,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 23:11:16,973705216.0,0.0,2308050944.0,691871744.0,90.653,5.778,3.569,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:12:16,975609856.0,0.0,2308050944.0,689967104.0,91.780,5.019,3.201,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:13:16,977260544.0,0.0,2308050944.0,688316416.0,90.836,5.689,3.475,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:14:16,979308544.0,0.0,2308050944.0,686268416.0,90.135,6.219,3.646,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:15:16,981340160.0,0.0,2308050944.0,684236800.0,89.794,6.221,3.977,0.0,0.0,0.008,27.400,0.0,0.0,102.400
17-06 23:16:16,983498752.0,0.0,2308050944.0,682078208.0,90.146,6.011,3.843,0.0,0.0,0.0,27.500,0.700,0.0,102.400
17-06 23:17:16,985657344.0,0.0,2308050944.0,679919616.0,89.914,5.980,4.106,0.0,0.0,0.0,26.700,1.500,0.0,878.933
17-06 23:18:16,987684864.0,0.0,2308055040.0,677888000.0,90.111,6.139,3.750,0.0,0.0,0.0,26.0,0.0,0.0,605.867
17-06 23:19:16,989319168.0,0.0,2308055040.0,676253696.0,92.061,4.713,3.217,0.0,0.0,0.008,27.400,0.0,0.0,247.467
17-06 23:20:16,991477760.0,0.0,2308055040.0,674095104.0,89.763,6.151,4.087,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:21:16,995287040.0,0.0,2308055040.0,670285824.0,90.105,5.970,3.925,0.0,0.0,0.0,32.400,7.800,0.0,102.400
17-06 23:22:16,996827136.0,0.0,2308055040.0,668745728.0,90.447,5.812,3.733,0.0,0.0,0.008,26.0,0.0,0.0,1262.933
17-06 23:23:16,998985728.0,0.0,2308055040.0,666587136.0,90.108,6.086,3.807,0.0,0.0,0.0,27.500,0.700,0.0,648.533
17-06 23:24:16,1001144320.0,0.0,2308055040.0,664428544.0,90.085,6.067,3.847,0.0,0.0,0.0,26.700,1.500,0.0,102.400
17-06 23:25:16,1002668032.0,0.0,2308055040.0,662904832.0,91.988,4.699,3.313,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 23:26:16,1004064768.0,0.0,2308055040.0,661508096.0,90.237,5.908,3.855,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:27:16,1006333952.0,0.0,2308055040.0,659238912.0,90.345,5.858,3.797,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 23:28:16,1008492544.0,0.0,2308055040.0,657080320.0,90.473,5.887,3.641,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:29:16,1010524160.0,0.0,2308055040.0,655048704.0,90.527,5.675,3.789,0.0,0.0,0.008,27.400,0.0,0.0,102.400
17-06 23:30:16,1012826112.0,0.0,2308055040.0,652746752.0,90.252,5.864,3.884,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:31:16,1015111680.0,0.0,2308055040.0,650461184.0,90.952,5.484,3.564,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:32:16,1017143296.0,0.0,2308055040.0,648429568.0,90.814,5.382,3.796,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 23:33:16,1019301888.0,0.0,2308055040.0,646270976.0,90.574,5.803,3.624,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 23:34:16,1021333504.0,0.0,2308055040.0,644239360.0,90.029,6.033,3.938,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 23:35:16,1023602688.0,0.0,2308055040.0,641970176.0,90.510,5.851,3.639,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:36:16,1025761280.0,0.0,2308055040.0,639811584.0,90.485,5.667,3.848,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 23:37:16,1027919872.0,0.0,2308055040.0,637652992.0,90.136,5.988,3.867,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 23:38:16,1029459968.0,0.0,2308055040.0,636112896.0,91.740,4.989,3.270,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:39:16,1031618560.0,0.0,2308055040.0,633954304.0,90.322,5.845,3.833,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:40:16,1033650176.0,0.0,2308055040.0,631922688.0,90.302,5.881,3.809,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 23:41:16,1035935744.0,0.0,2308055040.0,629637120.0,89.919,6.025,4.056,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 23:42:16,1038094336.0,0.0,2308055040.0,627478528.0,90.748,5.648,3.604,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:43:16,1040109568.0,0.0,2308055040.0,625463296.0,89.770,6.131,4.099,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 23:44:16,1041887232.0,0.0,2308055040.0,623685632.0,90.991,5.358,3.642,0.0,0.0,0.008,29.600,2.200,0.0,102.400
17-06 23:45:16,1044168704.0,0.0,2308059136.0,621400064.0,89.989,6.219,3.792,0.0,0.0,0.0,32.400,7.800,0.0,1066.667
17-06 23:46:16,1046470656.0,0.0,2308059136.0,619098112.0,90.405,5.613,3.974,0.0,0.0,0.008,26.0,0.0,0.0,793.600
17-06 23:47:16,1048629248.0,0.0,2308059136.0,616939520.0,90.758,5.997,3.245,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:48:16,1050914816.0,0.0,2308059136.0,614653952.0,90.683,5.675,3.642,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:49:16,1052692480.0,0.0,2308059136.0,612876288.0,90.895,5.695,3.410,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 23:50:16,1054650368.0,0.0,2308059136.0,610918400.0,91.237,5.395,3.369,0.0,0.0,0.0,26.0,0.0,0.0,102.400
