"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-17_00:42:26.csv 60",,,,"Date:","17 Jun 2019 00:42:27 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
17-06 01:02:27,879587328.0,0.0,2283155456.0,810885120.0,85.761,6.088,8.151,0.0,0.0,0.0,29.600,2.200,0.0,2286.933
17-06 01:03:27,905379840.0,0.0,2283155456.0,785092608.0,86.348,5.969,7.683,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 01:04:27,934711296.0,0.0,2283155456.0,755761152.0,87.675,5.733,6.592,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 01:05:27,910839808.0,0.0,2283155456.0,779632640.0,88.761,5.181,6.058,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 01:06:27,906649600.0,0.0,2283155456.0,783822848.0,86.402,6.051,7.547,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 01:07:27,896745472.0,0.0,2283155456.0,793726976.0,85.975,5.915,8.109,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 01:08:27,912601088.0,0.0,2283155456.0,777871360.0,89.168,5.316,5.516,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 01:09:27,916791296.0,0.0,2283155456.0,773681152.0,87.131,5.592,7.278,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 01:10:27,932089856.0,0.0,2283200512.0,758337536.0,85.957,6.449,7.586,0.0,0.0,0.008,252.867,239.700,273.067,1766.400
17-06 01:11:27,957628416.0,0.0,2283200512.0,732798976.0,86.426,5.790,7.776,0.0,0.0,0.008,264.800,197.767,0.0,3208.533
17-06 01:12:27,934825984.0,0.0,2283167744.0,755634176.0,89.953,4.994,5.053,0.0,0.0,0.0,50.467,41.300,0.0,494.933
17-06 01:13:27,930471936.0,0.0,2283167744.0,759988224.0,86.602,5.840,7.558,0.0,0.0,0.0,32.400,8.200,0.0,1228.800
17-06 01:14:27,942444544.0,0.0,2283167744.0,748015616.0,86.486,5.849,7.665,0.0,0.0,0.0,28.800,0.0,0.0,1484.800
17-06 01:15:27,924274688.0,0.0,2283171840.0,766181376.0,86.352,5.753,7.896,0.0,0.0,0.0,27.400,0.0,0.0,691.200
17-06 01:16:27,948264960.0,0.0,2283171840.0,742191104.0,90.479,4.885,4.635,0.0,0.0,0.0,28.200,2.200,0.0,247.467
17-06 01:17:27,944074752.0,0.0,2283171840.0,746381312.0,85.733,6.145,8.121,0.0,0.0,0.0,27.500,0.700,0.0,102.400
17-06 01:18:27,956391424.0,0.0,2283171840.0,734064640.0,86.630,5.835,7.527,0.0,0.0,0.008,26.700,1.500,0.0,102.400
17-06 01:19:27,1039466496.0,0.0,2283171840.0,650989568.0,86.510,5.803,7.687,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 01:20:27,991580160.0,0.0,2283171840.0,698875904.0,90.145,4.736,5.119,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 01:21:27,988405760.0,0.0,2283171840.0,702050304.0,85.652,6.303,8.045,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 01:22:27,1001357312.0,0.0,2283171840.0,689098752.0,86.328,5.819,7.853,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 01:23:27,996532224.0,0.0,2283171840.0,693923840.0,87.636,5.831,6.525,0.0,0.0,0.008,26.0,0.0,0.0,102.400
