"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_18:18:49.csv 60",,,,"Date:","14 Jun 2019 18:18:49 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
14-06 19:25:49,1011183616.0,2138112.0,2810630144.0,149676032.0,89.523,0.467,9.892,0.0,0.0,0.117,26.0,0.0,0.0,375.467
14-06 19:26:49,1011306496.0,2138112.0,2810634240.0,149549056.0,88.162,0.459,11.295,0.0,0.0,0.084,27.400,0.0,0.0,315.733
14-06 19:27:49,1011240960.0,2138112.0,2810634240.0,149614592.0,61.706,0.209,38.069,0.0,0.0,0.017,28.200,2.200,0.0,430011.733
14-06 19:28:49,1011240960.0,2138112.0,2810634240.0,149614592.0,49.987,0.025,49.979,0.0,0.0,0.008,26.0,0.0,0.0,1646.933
14-06 19:29:49,1024647168.0,2138112.0,2810888192.0,135954432.0,55.823,0.167,43.985,0.0,0.0,0.025,27.400,0.0,0.0,170.667
14-06 19:30:49,1024712704.0,2138112.0,2810888192.0,135888896.0,89.592,0.459,9.849,0.008,0.0,0.092,26.0,0.0,0.0,440507.733
14-06 19:31:49,1024712704.0,2138112.0,2810888192.0,135888896.0,89.456,0.509,9.927,0.0,0.0,0.108,28.200,2.200,0.0,1228.800
14-06 19:32:49,1024712704.0,2138112.0,2810888192.0,135888896.0,89.586,0.467,9.830,0.0,0.0,0.117,26.0,0.0,0.0,520.533
14-06 19:33:49,1024712704.0,2138112.0,2810888192.0,135888896.0,89.468,0.467,9.964,0.008,0.0,0.092,26.0,0.0,0.0,102.400
14-06 19:34:49,1024712704.0,2138112.0,2810888192.0,135888896.0,89.600,0.459,9.825,0.0,0.0,0.117,26.0,0.0,0.0,102.400
14-06 19:35:49,1024712704.0,2138112.0,2810888192.0,135888896.0,89.554,0.467,9.845,0.0,0.0,0.133,27.400,0.0,0.0,247.467
14-06 19:36:49,1025314816.0,2138112.0,2810888192.0,135286784.0,58.415,0.125,41.402,0.008,0.0,0.050,26.0,0.0,0.0,430813.867
14-06 19:37:49,1025298432.0,2138112.0,2810888192.0,135303168.0,50.013,0.008,49.979,0.0,0.0,0.0,26.0,0.0,0.0,1211.733
14-06 19:38:49,1028235264.0,2138112.0,2810888192.0,132366336.0,50.283,0.033,49.667,0.0,0.0,0.017,26.0,0.0,0.0,102.400
