"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_17:17:55.csv 60",,,,"Date:","13 Jun 2019 17:17:55 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
13-06 17:55:55,1097330688.0,2138112.0,2712412160.0,161746944.0,50.004,0.008,49.979,0.0,0.0,0.008,28.200,2.200,0.0,938.667
13-06 17:56:55,1109594112.0,2138112.0,2712666112.0,149229568.0,71.976,0.576,27.407,0.0,0.0,0.042,26.0,0.0,0.0,441344.0
13-06 17:57:55,1109594112.0,2138112.0,2712666112.0,149229568.0,87.522,0.870,11.592,0.0,0.0,0.017,26.0,0.0,0.0,1902.933
13-06 17:58:55,1109594112.0,2138112.0,2712666112.0,149229568.0,87.545,0.844,11.577,0.008,0.0,0.025,26.0,0.0,0.0,145.067
13-06 17:59:55,1112477696.0,2138112.0,2712670208.0,146341888.0,77.843,0.668,21.472,0.0,0.0,0.017,26.0,0.0,0.0,1015.467
13-06 18:00:55,1112571904.0,2138112.0,2712670208.0,146247680.0,50.008,0.017,49.967,0.0,0.0,0.008,26.0,0.0,0.0,432674.133
13-06 18:01:55,1113079808.0,2138112.0,2712670208.0,145739776.0,50.050,0.050,49.900,0.0,0.0,0.0,26.0,0.0,0.0,341.333
13-06 18:02:55,1125920768.0,2138112.0,2712924160.0,132644864.0,75.659,0.684,23.598,0.008,0.0,0.050,26.0,0.0,0.0,442521.600
13-06 18:03:55,1125920768.0,2138112.0,2712924160.0,132644864.0,87.425,0.853,11.688,0.0,0.0,0.033,27.400,0.0,0.0,375.467
13-06 18:04:55,1126805504.0,2138112.0,2712928256.0,131756032.0,87.314,0.961,11.691,0.008,0.0,0.025,32.400,7.800,0.0,2107.733
13-06 18:05:55,1126416384.0,2138112.0,2712928256.0,132145152.0,74.409,0.568,25.006,0.0,0.0,0.017,28.200,2.200,0.0,1211.733
13-06 18:06:55,1126543360.0,2138112.0,2712928256.0,132018176.0,50.008,0.008,49.975,0.0,0.0,0.008,26.0,0.0,0.0,431624.533
13-06 18:07:55,1126670336.0,2138112.0,2712928256.0,131891200.0,50.008,0.017,49.975,0.0,0.0,0.0,28.200,2.200,0.0,102.400
