"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_00:35:24.csv 60",,,,"Date:","14 Jun 2019 00:35:25 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
14-06 01:04:25,1055236096.0,2138112.0,2774949888.0,141303808.0,87.381,0.870,11.724,0.008,0.0,0.017,26.0,0.0,0.0,1339.733
14-06 01:05:25,1055232000.0,2138112.0,2774953984.0,141303808.0,87.470,0.862,11.644,0.0,0.0,0.025,26.700,2.200,0.0,187.733
14-06 01:06:25,1055580160.0,2138112.0,2774953984.0,140955648.0,60.379,0.284,39.329,0.0,0.0,0.008,26.0,0.0,0.0,430148.267
14-06 01:07:25,1055707136.0,2138112.0,2774953984.0,140828672.0,49.979,0.025,49.987,0.0,0.0,0.008,28.200,2.200,0.0,2193.067
14-06 01:08:25,1066790912.0,2138112.0,2775207936.0,129490944.0,78.653,0.752,20.553,0.0,0.0,0.042,27.400,0.0,0.0,439662.933
14-06 01:09:25,1066790912.0,2138112.0,2775207936.0,129490944.0,87.299,0.870,11.814,0.0,0.0,0.017,26.0,0.0,0.0,1629.867
14-06 01:10:25,1066790912.0,2138112.0,2775207936.0,129490944.0,87.372,0.894,11.718,0.0,0.0,0.017,26.0,0.0,0.0,102.400
14-06 01:11:25,1063575552.0,2138112.0,2740883456.0,167030784.0,71.507,0.551,27.924,0.008,0.0,0.008,26.0,0.0,0.0,2073.600
14-06 01:12:25,1063526400.0,2138112.0,2740883456.0,167079936.0,49.983,0.025,49.983,0.0,0.0,0.008,26.0,0.0,0.0,431564.800
14-06 01:13:25,1076051968.0,2138112.0,2741137408.0,154300416.0,57.896,0.275,41.796,0.0,0.0,0.033,26.0,0.0,0.0,439483.733
14-06 01:14:25,1076051968.0,2138112.0,2741137408.0,154300416.0,87.442,0.845,11.687,0.0,0.0,0.025,26.0,0.0,0.0,2705.067
14-06 01:15:25,1075924992.0,2138112.0,2741137408.0,154427392.0,87.452,0.844,11.670,0.0,0.0,0.033,27.400,0.0,0.0,102.400
14-06 01:16:25,1075920896.0,2138112.0,2741141504.0,154427392.0,87.538,0.802,11.627,0.0,0.0,0.033,27.400,0.0,0.0,102.400
14-06 01:17:25,1077092352.0,2138112.0,2741141504.0,153255936.0,54.405,0.125,45.461,0.0,0.0,0.008,28.200,2.200,0.0,431735.467
14-06 01:18:25,1077092352.0,2138112.0,2741141504.0,153255936.0,50.004,0.017,49.971,0.0,0.0,0.008,26.0,0.0,0.0,1800.533
14-06 01:19:25,1087221760.0,2138112.0,2741395456.0,142872576.0,64.274,0.417,35.275,0.0,0.0,0.033,28.200,2.200,0.0,440132.267
14-06 01:20:25,1087221760.0,2138112.0,2741395456.0,142872576.0,87.550,0.843,11.574,0.008,0.0,0.025,26.0,0.0,0.0,3652.267
14-06 01:21:25,1087221760.0,2138112.0,2741395456.0,142872576.0,87.457,0.861,11.657,0.0,0.0,0.025,26.0,0.0,0.0,102.400
14-06 01:22:25,1087401984.0,2138112.0,2741395456.0,142692352.0,85.671,0.827,13.469,0.008,0.0,0.025,28.200,2.200,0.0,110.933
14-06 01:23:25,1087574016.0,2138112.0,2741395456.0,142520320.0,49.996,0.017,49.987,0.0,0.0,0.0,26.0,0.0,0.0,431556.267
14-06 01:24:25,1088352256.0,2138112.0,2741395456.0,141742080.0,50.038,0.033,49.929,0.0,0.0,0.0,34.600,10.0,0.0,989.867
