"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-11_18:37:03.csv 60",,,,"Date:","11 Jun 2019 18:37:04 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
11-06 18:51:04,837988352.0,2138112.0,2624225280.0,509276160.0,65.955,0.309,33.653,0.0,0.0,0.083,32.400,7.800,0.0,870195.200
11-06 18:52:04,838500352.0,2138112.0,2624225280.0,508764160.0,89.812,0.426,9.620,0.0,0.0,0.142,25.133,0.0,0.0,2764.800
11-06 18:53:04,838377472.0,2138112.0,2624225280.0,508887040.0,89.755,0.425,9.654,0.0,0.0,0.167,26.867,0.0,0.0,102.400
11-06 18:54:04,838254592.0,2138112.0,2624225280.0,509009920.0,89.791,0.417,9.625,0.008,0.0,0.158,26.0,0.0,0.0,102.400
11-06 18:55:04,838238208.0,2138112.0,2624225280.0,509026304.0,89.790,0.400,9.652,0.0,0.0,0.158,27.400,0.0,0.0,537.600
11-06 18:56:04,838381568.0,2138112.0,2624225280.0,508882944.0,89.755,0.451,9.653,0.0,0.0,0.142,26.0,0.0,0.0,102.400
11-06 18:57:04,838451200.0,2138112.0,2624225280.0,508813312.0,89.787,0.434,9.629,0.008,0.0,0.142,26.0,0.0,0.0,256.0
11-06 18:58:04,854523904.0,2138112.0,2650251264.0,466714624.0,55.541,0.192,44.226,0.0,0.0,0.042,26.0,0.0,0.0,430105.600
11-06 18:59:04,855027712.0,2138112.0,2650251264.0,466210816.0,89.752,0.442,9.647,0.0,0.0,0.158,30.400,4.400,0.0,442035.200
11-06 19:00:04,856846336.0,2138112.0,2650251264.0,464392192.0,89.719,0.434,9.681,0.0,0.0,0.167,27.400,0.0,0.0,102.400
11-06 19:01:04,860397568.0,2138112.0,2650300416.0,460791808.0,88.514,1.184,10.068,0.008,0.0,0.225,510.567,447.300,0.0,1595.733
11-06 19:02:04,864530432.0,2138112.0,2650300416.0,456658944.0,89.708,0.476,9.666,0.0,0.0,0.150,441.800,336.733,0.0,3916.800
11-06 19:03:04,864403456.0,2138112.0,2650300416.0,456785920.0,89.740,0.433,9.668,0.0,0.0,0.158,27.500,3.167,0.0,2525.867
11-06 19:04:04,864399360.0,2138112.0,2650304512.0,456785920.0,89.755,0.417,9.653,0.008,0.0,0.167,26.700,1.500,0.0,341.333
11-06 19:05:04,862756864.0,2138112.0,2676076544.0,432656384.0,60.781,0.167,39.011,0.0,0.0,0.042,26.0,0.0,0.0,430754.133
11-06 19:06:04,875163648.0,2138112.0,2676326400.0,419999744.0,73.891,0.392,25.609,0.0,0.0,0.108,28.200,2.200,0.0,439517.867
11-06 19:07:04,876261376.0,2138112.0,2676326400.0,418902016.0,89.794,0.417,9.631,0.0,0.0,0.158,26.0,0.0,0.0,2560.0
11-06 19:08:04,876130304.0,2138112.0,2676330496.0,419028992.0,89.765,0.400,9.685,0.008,0.0,0.142,28.800,0.0,0.0,179.200
11-06 19:09:04,876261376.0,2138112.0,2676330496.0,418897920.0,89.781,0.400,9.668,0.0,0.0,0.150,26.0,0.0,0.0,264.533
11-06 19:10:04,876290048.0,2138112.0,2676330496.0,418869248.0,89.680,0.476,9.685,0.0,0.0,0.159,26.0,0.0,0.0,520.533
11-06 19:11:04,876265472.0,2138112.0,2676330496.0,418893824.0,89.782,0.384,9.676,0.0,0.0,0.158,26.0,0.0,0.0,102.400
11-06 19:12:04,876630016.0,2138112.0,2676330496.0,418529280.0,78.292,0.317,21.266,0.008,0.0,0.117,26.0,0.0,0.0,430267.733
11-06 19:13:04,876630016.0,2138112.0,2676330496.0,418529280.0,50.004,0.008,49.979,0.0,0.0,0.008,26.0,0.0,0.0,2073.600
