"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-15_15:29:35.csv 60",,,,"Date:","15 Jun 2019 15:29:36 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
15-06 16:05:36,1157459968.0,0.0,2690752512.0,125415424.0,81.458,1.308,16.974,0.075,0.0,0.185,26.0,0.0,119671.467,460.800
15-06 16:06:36,1157443584.0,0.0,2690752512.0,125431808.0,81.448,1.308,17.051,0.0,0.0,0.193,26.0,0.0,0.0,793.600
15-06 16:07:36,1156112384.0,0.0,2659045376.0,158470144.0,62.732,0.535,36.650,0.0,0.0,0.084,26.0,0.0,0.0,430395.733
15-06 16:08:36,1156128768.0,0.0,2659045376.0,158453760.0,50.013,0.008,49.979,0.0,0.0,0.0,26.0,0.0,0.0,1706.667
15-06 16:09:36,1156128768.0,0.0,2659045376.0,158453760.0,50.013,0.0,49.962,0.0,0.0,0.025,26.0,0.0,0.0,102.400
15-06 16:10:36,1169584128.0,0.0,2659299328.0,144744448.0,66.706,0.744,32.434,0.0,0.0,0.117,26.0,0.0,0.0,443.733
15-06 16:11:36,1169453056.0,0.0,2659299328.0,144875520.0,81.497,1.283,17.052,0.0,0.0,0.168,27.400,0.0,0.0,442248.533
15-06 16:12:36,1169199104.0,0.0,2659299328.0,145129472.0,81.461,1.325,17.046,0.0,0.0,0.168,28.200,2.200,0.0,196.267
15-06 16:13:36,1169018880.0,0.0,2659303424.0,145305600.0,81.454,1.333,17.037,0.0,0.0,0.176,32.400,7.800,0.0,981.333
15-06 16:14:36,1169018880.0,0.0,2659303424.0,145305600.0,81.492,1.316,17.016,0.0,0.0,0.176,26.0,0.0,0.0,1578.667
15-06 16:15:36,1169018880.0,0.0,2659303424.0,145305600.0,81.518,1.290,17.024,0.0,0.0,0.168,28.200,2.200,0.0,793.600
15-06 16:16:36,1169035264.0,0.0,2659303424.0,145289216.0,81.526,1.282,17.016,0.0,0.0,0.176,26.0,0.0,0.0,187.733
15-06 16:17:36,1169035264.0,0.0,2659303424.0,145289216.0,81.486,1.308,17.047,0.0,0.0,0.159,28.200,2.200,0.0,384.0
15-06 16:18:36,1170853888.0,0.0,2659303424.0,143470592.0,68.893,0.812,30.186,0.0,0.0,0.109,28.200,2.200,0.0,430105.600
15-06 16:19:36,1170853888.0,0.0,2659303424.0,143470592.0,50.021,0.0,49.979,0.0,0.0,0.0,26.0,0.0,0.0,2312.533
15-06 16:20:36,1170853888.0,0.0,2659303424.0,143470592.0,50.021,0.008,49.971,0.0,0.0,0.0,27.400,0.0,0.0,102.400
15-06 16:21:36,1170837504.0,0.0,2659303424.0,143486976.0,50.017,0.008,49.975,0.0,0.0,0.0,27.400,0.0,0.0,102.400
15-06 16:22:36,1186766848.0,0.0,2628739072.0,158121984.0,68.628,0.886,30.369,0.0,0.0,0.117,26.0,0.0,0.0,439517.867
15-06 16:23:36,1186766848.0,0.0,2628739072.0,158121984.0,81.406,1.300,17.127,0.0,0.0,0.168,26.0,0.0,0.0,2244.267
15-06 16:24:36,1186783232.0,0.0,2628739072.0,158105600.0,81.450,1.342,17.048,0.0,0.0,0.159,27.400,0.0,0.0,179.200
15-06 16:25:36,1186779136.0,0.0,2628743168.0,158105600.0,81.466,1.300,17.066,0.0,0.0,0.168,26.0,0.0,0.0,384.0
15-06 16:26:36,1186779136.0,0.0,2628743168.0,158105600.0,81.366,1.350,17.117,0.0,0.0,0.168,26.0,0.0,0.0,324.267
15-06 16:27:36,1186779136.0,0.0,2628743168.0,158105600.0,81.493,1.317,17.031,0.0,0.0,0.159,26.0,0.0,0.0,665.600
15-06 16:28:36,1186779136.0,0.0,2628743168.0,158105600.0,81.443,1.309,17.089,0.0,0.0,0.159,26.0,0.0,0.0,605.867
15-06 16:29:36,1186762752.0,0.0,2628743168.0,158121984.0,81.432,1.359,17.033,0.0,0.0,0.176,28.200,2.200,0.0,520.533
15-06 16:30:36,1185214464.0,0.0,2628743168.0,159670272.0,67.347,0.711,31.850,0.0,0.0,0.092,26.0,0.0,0.0,221.867
15-06 16:31:36,1185214464.0,0.0,2628743168.0,159670272.0,50.017,0.008,49.975,0.0,0.0,0.0,26.0,0.0,0.0,431701.333
15-06 16:32:36,1185230848.0,0.0,2628743168.0,159653888.0,50.021,0.0,49.979,0.0,0.0,0.0,28.200,2.200,0.0,102.400
15-06 16:33:36,1185230848.0,0.0,2628743168.0,159653888.0,50.017,0.0,49.983,0.0,0.0,0.0,27.400,0.0,0.0,102.400
15-06 16:34:36,1185230848.0,0.0,2628743168.0,159653888.0,50.017,0.008,49.975,0.0,0.0,0.0,28.200,2.200,0.0,102.400
15-06 16:35:36,1197342720.0,0.0,2628997120.0,147288064.0,77.849,1.266,20.726,0.0,0.0,0.159,28.200,2.200,0.0,440354.133
15-06 16:36:36,1197342720.0,0.0,2628997120.0,147288064.0,81.442,1.266,17.107,0.0,0.0,0.184,26.0,0.0,0.0,1928.533
15-06 16:37:36,1197322240.0,0.0,2629001216.0,147304448.0,81.421,1.343,17.077,0.0,0.0,0.160,26.0,0.0,0.0,264.533
15-06 16:38:36,1197322240.0,0.0,2629001216.0,147304448.0,81.426,1.315,17.066,0.0,0.0,0.193,26.0,0.0,0.0,529.067
15-06 16:39:36,1198080000.0,0.0,2629005312.0,146542592.0,81.347,1.360,17.109,0.0,0.0,0.185,32.400,7.800,0.0,793.600
15-06 16:40:36,1198096384.0,0.0,2629005312.0,146526208.0,81.302,1.351,17.155,0.0,0.0,0.193,26.0,0.0,0.0,1152.0
15-06 16:41:36,1198096384.0,0.0,2629005312.0,146526208.0,81.295,1.375,17.138,0.0,0.0,0.193,26.0,0.0,0.0,1493.333
15-06 16:42:36,1198096384.0,0.0,2629005312.0,146526208.0,81.386,1.325,17.113,0.0,0.0,0.176,26.0,0.0,0.0,256.0
15-06 16:43:36,1196617728.0,0.0,2629005312.0,148004864.0,58.115,0.376,41.459,0.0,0.0,0.050,26.0,0.0,0.0,430523.733
15-06 16:44:36,1196617728.0,0.0,2629005312.0,148004864.0,50.017,0.008,49.975,0.0,0.0,0.0,27.400,0.0,0.0,2858.667
15-06 16:45:36,1196601344.0,0.0,2629005312.0,148021248.0,50.021,0.0,49.979,0.0,0.0,0.0,26.0,0.0,0.0,102.400
15-06 16:46:36,1196601344.0,0.0,2629005312.0,148021248.0,50.013,0.008,49.979,0.0,0.0,0.0,28.900,0.700,0.0,102.400
15-06 16:47:36,1196601344.0,0.0,2629005312.0,148021248.0,50.021,0.0,49.979,0.0,0.0,0.0,26.700,1.500,0.0,102.400
15-06 16:48:36,1211011072.0,0.0,2629255168.0,133361664.0,64.549,0.719,34.640,0.0,0.0,0.092,27.400,0.0,0.0,439560.533
15-06 16:49:36,1211011072.0,0.0,2629255168.0,133361664.0,81.478,1.317,17.046,0.0,0.0,0.159,27.500,0.700,0.0,2474.667
15-06 16:50:36,1211011072.0,0.0,2629255168.0,133361664.0,81.354,1.366,17.104,0.0,0.0,0.176,26.700,1.500,0.0,179.200
15-06 16:51:36,1211011072.0,0.0,2629255168.0,133361664.0,81.362,1.375,17.096,0.0,0.0,0.168,28.200,2.200,0.0,384.0
15-06 16:52:36,1211006976.0,0.0,2629259264.0,133361664.0,81.285,1.300,17.255,0.0,0.0,0.159,28.200,2.200,0.0,324.267
15-06 16:53:36,1210990592.0,0.0,2629259264.0,133378048.0,81.273,1.291,17.252,0.0,0.0,0.184,26.0,0.0,0.0,665.600
15-06 16:54:36,1210990592.0,0.0,2629259264.0,133378048.0,81.377,1.369,17.086,0.0,0.0,0.168,27.400,0.0,0.0,605.867
15-06 16:55:36,1210990592.0,0.0,2629259264.0,133378048.0,81.439,1.276,17.117,0.0,0.0,0.168,26.0,0.0,0.0,384.0
15-06 16:56:36,1210249216.0,0.0,2629263360.0,134115328.0,71.657,0.937,27.280,0.0,0.0,0.126,26.0,0.0,0.0,384.0
15-06 16:57:36,1210216448.0,0.0,2629263360.0,134148096.0,50.021,0.008,49.971,0.0,0.0,0.0,26.0,0.0,0.0,432341.333
15-06 16:58:36,1210216448.0,0.0,2629263360.0,134148096.0,50.013,0.008,49.971,0.0,0.0,0.008,26.0,0.0,0.0,793.600
15-06 16:59:36,1210216448.0,0.0,2629263360.0,134148096.0,50.017,0.0,49.983,0.0,0.0,0.0,26.0,0.0,0.0,102.400
15-06 17:00:36,1210216448.0,0.0,2629263360.0,134148096.0,50.025,0.0,49.975,0.0,0.0,0.0,26.0,0.0,0.0,102.400
15-06 17:01:36,1210421248.0,0.0,2629296128.0,133910528.0,50.063,0.075,49.821,0.042,0.0,0.0,32.400,7.800,477.867,3165.867
15-06 17:02:36,1223340032.0,0.0,2598158336.0,152129536.0,58.274,0.434,41.233,0.0,0.0,0.058,26.0,0.0,0.0,441028.267
15-06 17:03:36,1223340032.0,0.0,2598158336.0,152129536.0,81.531,1.299,17.019,0.0,0.0,0.151,26.0,0.0,0.0,2781.867
15-06 17:04:36,1223356416.0,0.0,2598158336.0,152113152.0,81.417,1.367,17.031,0.0,0.0,0.184,28.200,2.200,0.0,110.933
15-06 17:05:36,1223356416.0,0.0,2598158336.0,152113152.0,81.408,1.335,17.081,0.0,0.0,0.176,26.0,0.0,0.0,452.267
15-06 17:06:36,1223352320.0,0.0,2598162432.0,152113152.0,81.403,1.349,17.063,0.0,0.0,0.184,26.0,0.0,0.0,366.933
15-06 17:07:36,1223352320.0,0.0,2598162432.0,152113152.0,81.390,1.367,17.075,0.0,0.0,0.168,28.200,2.200,0.0,2235.733
15-06 17:08:36,1223352320.0,0.0,2598162432.0,152113152.0,81.523,1.308,17.009,0.0,0.0,0.159,28.200,2.200,0.0,605.867
15-06 17:09:36,1223335936.0,0.0,2598162432.0,152129536.0,81.439,1.358,17.036,0.0,0.0,0.168,28.200,2.200,0.0,384.0
15-06 17:10:36,1226977280.0,0.0,2598162432.0,148488192.0,77.246,1.225,21.370,0.0,0.0,0.159,27.400,0.0,0.0,793.600
15-06 17:11:36,1227169792.0,0.0,2598162432.0,148295680.0,50.008,0.008,49.983,0.0,0.0,0.0,27.400,0.0,0.0,431214.933
15-06 17:12:36,1227186176.0,0.0,2598162432.0,148279296.0,50.017,0.0,49.983,0.0,0.0,0.0,26.700,0.0,0.0,1211.733
15-06 17:13:36,1227182080.0,0.0,2598166528.0,148279296.0,50.021,0.0,49.971,0.0,0.0,0.008,26.700,0.0,0.0,187.733
15-06 17:14:36,1227182080.0,0.0,2598166528.0,148279296.0,50.017,0.008,49.975,0.0,0.0,0.0,26.0,0.0,0.0,247.467
15-06 17:15:36,1227182080.0,0.0,2598166528.0,148279296.0,50.017,0.0,49.983,0.0,0.0,0.0,26.0,0.0,0.0,102.400
15-06 17:16:36,1227182080.0,0.0,2598166528.0,148279296.0,50.017,0.0,49.983,0.0,0.0,0.0,26.0,0.0,0.0,102.400
15-06 17:17:36,1236357120.0,0.0,2598420480.0,138850304.0,59.621,0.493,39.828,0.0,0.0,0.058,26.0,0.0,0.0,290.133
15-06 17:18:36,1236357120.0,0.0,2598420480.0,138850304.0,81.513,1.291,17.029,0.0,0.0,0.168,26.0,0.0,0.0,441693.867
15-06 17:19:36,1236357120.0,0.0,2598420480.0,138850304.0,81.385,1.316,17.122,0.0,0.0,0.176,26.0,0.0,0.0,110.933
15-06 17:20:36,1236373504.0,0.0,2598420480.0,138833920.0,81.423,1.308,17.101,0.0,0.0,0.168,27.400,0.0,0.0,452.267
15-06 17:21:36,1236373504.0,0.0,2598420480.0,138833920.0,81.299,1.391,17.133,0.0,0.0,0.176,28.200,2.200,0.0,256.0
15-06 17:22:36,1236754432.0,0.0,2598420480.0,138452992.0,81.393,1.368,17.071,0.0,0.0,0.168,32.400,7.800,0.0,750.933
15-06 17:23:36,1236754432.0,0.0,2598420480.0,138452992.0,81.373,1.332,17.102,0.0,0.0,0.193,26.0,0.0,0.0,2841.600
15-06 17:24:36,1236754432.0,0.0,2598420480.0,138452992.0,81.478,1.307,17.063,0.0,0.0,0.151,28.200,2.200,0.0,384.0
15-06 17:25:36,1236656128.0,0.0,2598420480.0,138551296.0,76.224,1.175,22.458,0.0,0.0,0.143,26.0,0.0,0.0,143197.867
15-06 17:26:36,1236656128.0,0.0,2598420480.0,138551296.0,50.021,0.008,49.971,0.0,0.0,0.0,29.700,2.900,0.0,288810.667
15-06 17:27:36,1236656128.0,0.0,2598420480.0,138551296.0,50.021,0.0,49.979,0.0,0.0,0.0,26.700,1.500,0.0,358.400
15-06 17:28:36,1236656128.0,0.0,2598420480.0,138551296.0,50.008,0.0,49.992,0.0,0.0,0.0,26.0,0.0,0.0,358.400
15-06 17:29:36,1236656128.0,0.0,2598420480.0,138551296.0,50.0,0.008,49.992,0.0,0.0,0.0,26.0,0.0,0.0,358.400
15-06 17:30:36,1236656128.0,0.0,2598420480.0,138551296.0,50.008,0.0,49.992,0.0,0.0,0.0,26.0,0.0,0.0,358.400
15-06 17:31:36,1236656128.0,0.0,2598420480.0,138551296.0,50.004,0.0,49.996,0.0,0.0,0.0,26.0,0.0,0.0,358.400
15-06 17:32:36,1236656128.0,0.0,2598420480.0,138551296.0,50.008,0.0,49.992,0.0,0.0,0.0,27.400,0.0,0.0,358.400
