"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_14:46:40.csv 60",,,,"Date:","14 Jun 2019 14:46:41 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
14-06 15:34:41,962875392.0,2138112.0,2850258944.0,158355456.0,64.003,0.552,35.428,0.0,0.0,0.017,26.0,0.0,0.0,247.467
14-06 15:35:41,962764800.0,2138112.0,2850258944.0,158466048.0,50.004,0.017,49.971,0.0,0.0,0.008,26.0,0.0,0.0,432392.533
14-06 15:36:41,962764800.0,2138112.0,2850258944.0,158466048.0,50.008,0.008,49.983,0.0,0.0,0.0,26.0,0.0,0.0,102.400
14-06 15:37:41,962764800.0,2138112.0,2850258944.0,158466048.0,50.013,0.008,49.979,0.0,0.0,0.0,26.0,0.0,0.0,102.400
14-06 15:38:41,975564800.0,2138112.0,2850508800.0,145416192.0,74.240,1.010,24.683,0.008,0.0,0.058,26.0,0.0,0.0,439526.400
14-06 15:39:41,975564800.0,2138112.0,2850508800.0,145416192.0,82.044,1.270,16.636,0.008,0.0,0.042,28.200,2.200,0.0,2517.333
14-06 15:40:41,975564800.0,2138112.0,2850508800.0,145416192.0,81.996,1.305,16.632,0.008,0.0,0.059,28.200,2.200,0.0,622.933
14-06 15:41:41,975560704.0,2138112.0,2850512896.0,145416192.0,82.032,1.246,16.672,0.0,0.0,0.050,26.0,0.0,0.0,384.0
14-06 15:42:41,975560704.0,2138112.0,2850512896.0,145416192.0,82.090,1.180,16.664,0.008,0.0,0.059,26.0,0.0,0.0,1024.0
14-06 15:43:41,975687680.0,2138112.0,2850512896.0,145289216.0,82.068,1.272,16.593,0.008,0.0,0.059,26.0,0.0,0.0,179.200
14-06 15:44:41,975687680.0,2138112.0,2850512896.0,145289216.0,81.991,1.280,16.671,0.008,0.0,0.050,28.200,2.200,0.0,384.0
14-06 15:45:41,975560704.0,2138112.0,2850512896.0,145416192.0,82.014,1.255,16.672,0.008,0.0,0.050,26.0,0.0,0.0,256.0
14-06 15:46:41,977846272.0,2138112.0,2850512896.0,143130624.0,53.077,0.150,46.765,0.0,0.0,0.008,27.400,0.0,0.0,431129.600
14-06 15:47:41,978223104.0,2138112.0,2850516992.0,142749696.0,50.021,0.050,49.921,0.0,0.0,0.008,34.600,10.0,0.0,1109.333
14-06 15:48:41,978223104.0,2138112.0,2850516992.0,142749696.0,49.987,0.033,49.979,0.0,0.0,0.0,26.0,0.0,0.0,1723.733
14-06 15:49:41,978223104.0,2138112.0,2850516992.0,142749696.0,49.987,0.025,49.979,0.0,0.0,0.008,26.0,0.0,0.0,375.467
14-06 15:50:41,988184576.0,2138112.0,2850770944.0,132534272.0,60.739,0.526,38.702,0.0,0.0,0.033,27.400,0.0,0.0,290.133
14-06 15:51:41,988229632.0,2138112.0,2850775040.0,132485120.0,81.992,1.274,16.683,0.0,0.0,0.050,27.400,0.0,0.0,441164.800
14-06 15:52:41,988102656.0,2138112.0,2850775040.0,132612096.0,82.007,1.297,16.637,0.008,0.0,0.050,26.0,0.0,0.0,1015.467
14-06 15:53:41,988102656.0,2138112.0,2850775040.0,132612096.0,81.947,1.288,16.714,0.0,0.0,0.050,26.0,0.0,0.0,384.0
14-06 15:54:41,988102656.0,2138112.0,2850775040.0,132612096.0,82.015,1.229,16.697,0.008,0.0,0.050,27.400,0.0,0.0,256.0
14-06 15:55:41,988229632.0,2138112.0,2850775040.0,132485120.0,82.019,1.247,16.675,0.008,0.0,0.050,26.0,0.0,0.0,648.533
14-06 15:56:41,988229632.0,2138112.0,2850775040.0,132485120.0,82.036,1.229,16.668,0.008,0.0,0.059,28.200,2.200,0.0,187.733
14-06 15:57:41,988229632.0,2138112.0,2850775040.0,132485120.0,82.109,1.254,16.596,0.0,0.0,0.042,28.200,2.200,0.0,520.533
14-06 15:58:41,987951104.0,2138112.0,2850775040.0,132763648.0,66.658,0.719,32.581,0.008,0.0,0.033,26.0,0.0,0.0,230.400
14-06 15:59:41,987918336.0,2138112.0,2850775040.0,132796416.0,50.008,0.017,49.975,0.0,0.0,0.0,26.0,0.0,0.0,432128.0
14-06 16:00:41,991158272.0,2138112.0,2850816000.0,129515520.0,50.384,0.309,49.300,0.0,0.0,0.008,149.567,184.167,0.0,733.867
14-06 16:01:41,991547392.0,2138112.0,2850824192.0,129118208.0,50.033,0.067,49.900,0.0,0.0,0.0,28.200,3.733,0.0,3140.267
14-06 16:02:41,991420416.0,2138112.0,2850824192.0,129245184.0,50.004,0.017,49.971,0.0,0.0,0.008,26.0,0.0,0.0,1100.800
14-06 16:03:41,996859904.0,2138112.0,2808320000.0,166309888.0,55.197,0.284,44.344,0.150,0.0,0.025,26.0,0.0,0.0,4326.400
14-06 16:04:41,996638720.0,2138112.0,2808320000.0,166531072.0,82.064,1.212,16.682,0.008,0.0,0.033,28.200,2.200,0.0,439739.733
14-06 16:05:41,996638720.0,2138112.0,2808320000.0,166531072.0,82.075,1.262,16.612,0.008,0.0,0.042,26.0,0.0,0.0,1075.200
14-06 16:06:41,996765696.0,2138112.0,2808320000.0,166404096.0,82.031,1.297,16.622,0.0,0.0,0.050,26.0,0.0,0.0,452.267
14-06 16:07:41,996634624.0,2138112.0,2808324096.0,166531072.0,81.991,1.273,16.686,0.008,0.0,0.042,26.0,0.0,0.0,861.867
14-06 16:08:41,996634624.0,2138112.0,2808324096.0,166531072.0,82.016,1.311,16.622,0.008,0.0,0.042,27.400,0.0,0.0,657.067
14-06 16:09:41,996634624.0,2138112.0,2808324096.0,166531072.0,82.063,1.273,16.605,0.008,0.0,0.050,26.0,0.0,0.0,622.933
14-06 16:10:41,996634624.0,2138112.0,2808324096.0,166531072.0,81.947,1.272,16.722,0.0,0.0,0.059,26.0,0.0,0.0,384.0
14-06 16:11:41,997031936.0,2138112.0,2808328192.0,166129664.0,72.337,0.904,26.709,0.008,0.0,0.042,26.0,0.0,0.0,430199.467
14-06 16:12:41,996904960.0,2138112.0,2808328192.0,166256640.0,50.038,0.050,49.912,0.0,0.0,0.0,32.400,7.800,0.0,2935.467
14-06 16:13:41,996904960.0,2138112.0,2808328192.0,166256640.0,50.004,0.008,49.971,0.0,0.0,0.017,26.0,0.0,0.0,2133.333
14-06 16:14:41,996904960.0,2138112.0,2808328192.0,166256640.0,50.008,0.008,49.983,0.0,0.0,0.0,31.800,4.400,0.0,102.400
14-06 16:15:41,997031936.0,2138112.0,2808328192.0,166129664.0,50.008,0.017,49.967,0.0,0.0,0.008,26.0,0.0,0.0,102.400
14-06 16:16:41,997031936.0,2138112.0,2808328192.0,166129664.0,50.008,0.008,49.983,0.0,0.0,0.0,27.400,0.0,0.0,102.400
14-06 16:17:41,1009754112.0,2138112.0,2808582144.0,153153536.0,58.022,0.425,41.520,0.0,0.0,0.033,26.0,0.0,0.0,439611.733
14-06 16:18:41,1009627136.0,2138112.0,2808582144.0,153280512.0,82.060,1.187,16.686,0.008,0.0,0.059,28.200,2.200,0.0,2065.067
14-06 16:19:41,1009627136.0,2138112.0,2808582144.0,153280512.0,81.952,1.271,16.735,0.0,0.0,0.042,27.400,0.0,0.0,384.0
14-06 16:20:41,1009627136.0,2138112.0,2808582144.0,153280512.0,82.008,1.229,16.696,0.008,0.0,0.059,26.0,0.0,0.0,452.267
14-06 16:21:41,1009623040.0,2138112.0,2808586240.0,153280512.0,82.020,1.279,16.635,0.008,0.0,0.059,28.200,2.200,0.0,324.267
14-06 16:22:41,1009623040.0,2138112.0,2808586240.0,153280512.0,82.043,1.272,16.635,0.008,0.0,0.042,26.0,0.0,0.0,691.200
14-06 16:23:41,1009623040.0,2138112.0,2808586240.0,153280512.0,82.000,1.221,16.729,0.0,0.0,0.050,26.0,0.0,0.0,1024.0
14-06 16:24:41,1009606656.0,2138112.0,2808586240.0,153296896.0,82.044,1.238,16.660,0.008,0.0,0.050,26.0,0.0,0.0,384.0
14-06 16:25:41,1013878784.0,2138112.0,2808590336.0,149020672.0,69.822,0.760,29.393,0.008,0.0,0.017,26.0,0.0,0.0,443.733
14-06 16:26:41,1013895168.0,2138112.0,2808590336.0,149004288.0,50.004,0.017,49.971,0.0,0.0,0.008,26.0,0.0,0.0,431974.400
14-06 16:27:41,1013911552.0,2138112.0,2808590336.0,148987904.0,50.013,0.008,49.979,0.0,0.0,0.0,26.0,0.0,0.0,102.400
14-06 16:28:41,1013911552.0,2138112.0,2808590336.0,148987904.0,50.013,0.008,49.979,0.0,0.0,0.0,27.400,0.0,0.0,102.400
14-06 16:29:41,1013911552.0,2138112.0,2808590336.0,148987904.0,50.004,0.008,49.971,0.0,0.0,0.017,26.0,0.0,0.0,102.400
14-06 16:30:41,1013784576.0,2138112.0,2808590336.0,149114880.0,50.008,0.008,49.983,0.0,0.0,0.0,26.0,0.0,0.0,102.400
14-06 16:31:41,1013784576.0,2138112.0,2808590336.0,149114880.0,50.013,0.008,49.979,0.0,0.0,0.0,29.700,2.900,0.0,102.400
14-06 16:32:41,1023238144.0,2138112.0,2808844288.0,139407360.0,68.098,0.794,31.058,0.0,0.0,0.050,26.700,1.500,0.0,440004.267
14-06 16:33:41,1023238144.0,2138112.0,2808844288.0,139407360.0,82.045,1.247,16.650,0.008,0.0,0.050,26.0,0.0,0.0,2662.400
14-06 16:34:41,1023238144.0,2138112.0,2808844288.0,139407360.0,81.998,1.255,16.696,0.0,0.0,0.050,26.0,0.0,0.0,187.733
14-06 16:35:41,1023205376.0,2138112.0,2808844288.0,139440128.0,82.089,1.229,16.623,0.008,0.0,0.050,28.200,2.200,0.0,384.0
14-06 16:36:41,1023205376.0,2138112.0,2808844288.0,139440128.0,82.026,1.263,16.653,0.008,0.0,0.050,27.400,0.0,0.0,793.600
14-06 16:37:41,1023205376.0,2138112.0,2808844288.0,139440128.0,82.024,1.238,16.679,0.008,0.0,0.050,26.0,0.0,0.0,128.0
14-06 16:38:41,1023725568.0,2138112.0,2808848384.0,138915840.0,81.941,1.331,16.686,0.0,0.0,0.042,34.600,10.0,0.0,1826.133
14-06 16:39:41,1023598592.0,2138112.0,2808848384.0,139042816.0,82.022,1.281,16.647,0.008,0.0,0.042,27.400,0.0,0.0,674.133
14-06 16:40:41,1027796992.0,2138112.0,2808848384.0,134844416.0,59.260,0.418,40.306,0.0,0.0,0.017,26.0,0.0,0.0,431044.267
14-06 16:41:41,1027923968.0,2138112.0,2808848384.0,134717440.0,50.008,0.008,49.983,0.0,0.0,0.0,26.0,0.0,0.0,827.733
14-06 16:42:41,1026883584.0,2138112.0,2808848384.0,135757824.0,50.013,0.008,49.971,0.0,0.0,0.008,27.400,0.0,0.0,102.400
14-06 16:43:41,1028050944.0,2138112.0,2808848384.0,134590464.0,50.012,0.017,49.963,0.0,0.0,0.008,26.0,0.0,0.0,102.400
14-06 16:44:41,1028177920.0,2138112.0,2808848384.0,134463488.0,50.008,0.008,49.983,0.0,0.0,0.0,26.0,0.0,0.0,102.400
14-06 16:45:41,1028304896.0,2138112.0,2808848384.0,134336512.0,50.004,0.017,49.971,0.0,0.0,0.008,26.0,0.0,0.0,102.400
14-06 16:46:41,1028304896.0,2138112.0,2808848384.0,134336512.0,50.008,0.008,49.983,0.0,0.0,0.0,26.0,0.0,0.0,102.400
