"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-11_12:47:08.csv 60",,,,"Date:","11 Jun 2019 12:47:09 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
11-06 13:15:09,818700288.0,2138112.0,1674956800.0,1477832704.0,82.131,1.263,16.540,0.008,0.0,0.059,26.0,0.0,0.0,1757.867
11-06 13:16:09,818700288.0,2138112.0,1674956800.0,1477832704.0,82.221,1.239,16.489,0.008,0.0,0.042,26.0,0.0,0.0,187.733
11-06 13:17:09,818761728.0,2138112.0,1674960896.0,1477767168.0,82.158,1.230,16.579,0.0,0.0,0.033,26.0,0.0,0.0,469.333
11-06 13:18:09,818143232.0,2138112.0,1674960896.0,1478385664.0,61.080,0.467,38.419,0.008,0.0,0.025,28.200,2.200,0.0,431931.733
11-06 13:19:09,818270208.0,2138112.0,1674960896.0,1478258688.0,50.0,0.0,50.0,0.0,0.0,0.0,26.0,0.0,0.0,537.600
11-06 13:20:09,829177856.0,2138112.0,1675210752.0,1467101184.0,52.661,0.183,47.123,0.0,0.0,0.033,27.400,0.0,0.0,290.133
11-06 13:21:09,829034496.0,2138112.0,1675210752.0,1467244544.0,81.495,1.178,17.243,0.0,0.0,0.084,28.200,2.200,0.0,441796.267
11-06 13:22:09,829046784.0,2138112.0,1675214848.0,1467228160.0,79.993,1.248,18.642,0.008,0.0,0.109,26.0,0.0,0.0,110.933
11-06 13:23:09,829046784.0,2138112.0,1675214848.0,1467228160.0,80.108,1.243,18.532,0.008,0.0,0.109,26.0,0.0,0.0,238.933
11-06 13:24:09,829042688.0,2138112.0,1675218944.0,1467228160.0,80.079,1.331,18.422,0.0,0.0,0.167,26.0,0.0,0.0,520.533
11-06 13:25:09,829169664.0,2138112.0,1675218944.0,1467101184.0,56.578,0.317,43.080,0.0,0.0,0.025,26.0,0.0,0.0,430199.467
11-06 13:26:09,829263872.0,2138112.0,1675218944.0,1467006976.0,49.983,0.025,49.967,0.0,0.0,0.025,26.0,0.0,0.0,2491.733
11-06 13:27:09,829648896.0,2138112.0,1675218944.0,1466621952.0,49.996,0.025,49.962,0.0,0.0,0.017,26.0,0.0,0.0,102.400
11-06 13:28:09,840552448.0,2138112.0,1675468800.0,1455468544.0,75.675,1.145,23.105,0.008,0.0,0.067,26.0,0.0,0.0,439543.467
11-06 13:29:09,840552448.0,2138112.0,1675468800.0,1455468544.0,82.235,1.271,16.435,0.008,0.0,0.050,26.0,0.0,0.0,3140.267
11-06 13:30:09,840679424.0,2138112.0,1675468800.0,1455341568.0,82.219,1.231,16.491,0.008,0.0,0.050,27.500,0.700,0.0,452.267
11-06 13:31:09,840679424.0,2138112.0,1675468800.0,1455341568.0,82.256,1.247,16.456,0.0,0.0,0.042,31.700,3.700,0.0,375.467
11-06 13:32:09,840638464.0,2138112.0,1675468800.0,1455382528.0,53.755,0.184,46.045,0.0,0.0,0.017,26.0,0.0,0.0,430412.800
11-06 13:33:09,841293824.0,2138112.0,1675468800.0,1454727168.0,50.038,0.025,49.929,0.0,0.0,0.008,32.400,7.800,0.0,2952.533
11-06 13:34:09,841293824.0,2138112.0,1675468800.0,1454727168.0,50.017,0.008,49.975,0.0,0.0,0.0,26.0,0.0,0.0,1664.0
11-06 13:35:09,854056960.0,2138112.0,1675726848.0,1441705984.0,65.673,0.710,33.584,0.0,0.0,0.033,28.200,2.200,0.0,588.800
11-06 13:36:09,855146496.0,2138112.0,1675726848.0,1440616448.0,82.062,1.330,16.541,0.008,0.0,0.059,26.0,0.0,0.0,442888.533
11-06 13:37:09,855068672.0,2138112.0,1675726848.0,1440694272.0,82.177,1.264,16.509,0.0,0.0,0.050,26.0,0.0,0.0,179.200
11-06 13:38:09,855207936.0,2138112.0,1675730944.0,1440550912.0,82.135,1.272,16.534,0.008,0.0,0.050,28.200,2.200,0.0,384.0
11-06 13:39:09,855547904.0,2138112.0,1675730944.0,1440210944.0,63.895,0.610,35.478,0.0,0.0,0.017,26.0,0.0,0.0,430208.0
11-06 13:40:09,856588288.0,2138112.0,1675730944.0,1439170560.0,50.025,0.008,49.967,0.0,0.0,0.0,27.400,0.0,0.0,2235.733
11-06 13:41:09,856715264.0,2138112.0,1675730944.0,1439043584.0,50.008,0.008,49.975,0.0,0.0,0.008,27.400,0.0,0.0,938.667
11-06 13:42:09,857161728.0,2138112.0,1675730944.0,1438597120.0,50.013,0.008,49.971,0.0,0.0,0.008,26.0,0.0,0.0,102.400
11-06 13:43:09,871714816.0,2138112.0,1675980800.0,1423794176.0,74.125,1.028,24.772,0.008,0.0,0.067,26.0,0.0,0.0,439534.933
11-06 13:44:09,872542208.0,2138112.0,1675980800.0,1422966784.0,82.191,1.231,16.535,0.0,0.0,0.042,26.0,0.0,0.0,3080.533
11-06 13:45:09,872353792.0,2138112.0,1675980800.0,1423155200.0,82.222,1.230,16.481,0.008,0.0,0.059,26.0,0.0,0.0,187.733
11-06 13:46:09,872161280.0,2138112.0,1675984896.0,1423343616.0,82.211,1.273,16.466,0.0,0.0,0.050,26.0,0.0,0.0,375.467
11-06 13:47:09,871333888.0,2138112.0,1675984896.0,1424171008.0,55.350,0.226,44.416,0.0,0.0,0.008,26.0,0.0,0.0,430182.400
11-06 13:48:09,871460864.0,2138112.0,1675984896.0,1424044032.0,50.008,0.008,49.975,0.0,0.0,0.008,28.200,2.200,0.0,1834.667
11-06 13:49:09,871587840.0,2138112.0,1675984896.0,1423917056.0,50.017,0.008,49.975,0.0,0.0,0.0,28.200,2.200,0.0,1578.667
11-06 13:50:09,871841792.0,2138112.0,1675984896.0,1423663104.0,50.004,0.008,49.979,0.0,0.0,0.008,26.0,0.0,0.0,102.400
