"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_23:32:36.csv 60",,,,"Date:","13 Jun 2019 23:32:37 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
14-06 00:04:37,1043718144.0,2138112.0,2783543296.0,144228352.0,49.996,0.025,49.979,0.0,0.0,0.0,27.400,0.0,0.0,3080.533
14-06 00:05:37,1055309824.0,2138112.0,2783793152.0,132386816.0,52.402,0.200,47.373,0.0,0.0,0.025,32.400,7.800,0.0,1877.333
14-06 00:06:37,1055244288.0,2138112.0,2783793152.0,132452352.0,82.206,1.239,16.505,0.008,0.0,0.042,26.0,0.0,0.0,441258.667
14-06 00:07:37,1055113216.0,2138112.0,2783797248.0,132579328.0,82.177,1.287,16.477,0.008,0.0,0.050,26.0,0.0,0.0,1075.200
14-06 00:08:37,1055240192.0,2138112.0,2783797248.0,132452352.0,82.210,1.257,16.491,0.0,0.0,0.042,28.200,2.200,0.0,674.133
14-06 00:09:37,1054650368.0,2138112.0,2783801344.0,133038080.0,77.422,1.127,21.393,0.008,0.0,0.050,28.200,2.200,0.0,430054.400
14-06 00:10:37,1054777344.0,2138112.0,2783801344.0,132911104.0,50.004,0.008,49.987,0.0,0.0,0.0,26.0,0.0,0.0,2082.133
14-06 00:11:37,1054777344.0,2138112.0,2783801344.0,132911104.0,50.008,0.008,49.975,0.0,0.0,0.008,27.400,0.0,0.0,102.400
14-06 00:12:37,1063383040.0,2138112.0,2749976576.0,158130176.0,57.273,0.367,42.310,0.017,0.0,0.033,26.0,0.0,0.0,2193.067
14-06 00:13:37,1063145472.0,2138112.0,2749976576.0,158367744.0,82.118,1.339,16.484,0.0,0.0,0.059,28.200,2.200,0.0,440507.733
14-06 00:14:37,1062907904.0,2138112.0,2749976576.0,158605312.0,82.229,1.223,16.489,0.008,0.0,0.050,27.400,0.0,0.0,1220.267
14-06 00:15:37,1062907904.0,2138112.0,2749976576.0,158605312.0,82.242,1.248,16.460,0.0,0.0,0.050,28.200,2.200,0.0,452.267
14-06 00:16:37,1062105088.0,2138112.0,2749976576.0,159408128.0,72.542,0.920,26.497,0.008,0.0,0.033,26.0,0.0,0.0,430122.667
14-06 00:17:37,1062105088.0,2138112.0,2749976576.0,159408128.0,50.004,0.008,49.979,0.0,0.0,0.008,26.0,0.0,0.0,2807.467
14-06 00:18:37,1062232064.0,2138112.0,2749976576.0,159281152.0,50.008,0.008,49.975,0.0,0.0,0.008,26.0,0.0,0.0,102.400
14-06 00:19:37,1068544000.0,2138112.0,2749980672.0,152965120.0,50.363,0.042,49.571,0.0,0.0,0.025,26.0,0.0,0.0,102.400
14-06 00:20:37,1076072448.0,2138112.0,2750234624.0,145182720.0,80.724,1.258,17.959,0.008,0.0,0.050,26.0,0.0,0.0,440994.133
14-06 00:21:37,1076072448.0,2138112.0,2750234624.0,145182720.0,82.317,1.165,16.500,0.008,0.0,0.008,26.0,0.0,0.0,145.067
14-06 00:22:37,1075945472.0,2138112.0,2750234624.0,145309696.0,82.230,1.265,16.438,0.0,0.0,0.067,26.0,0.0,0.0,1288.533
14-06 00:23:37,1077686272.0,2138112.0,2750238720.0,143564800.0,80.799,1.239,17.912,0.008,0.0,0.042,26.0,0.0,0.0,315.733
14-06 00:24:37,1077637120.0,2138112.0,2750238720.0,143613952.0,49.996,0.017,49.987,0.0,0.0,0.0,27.400,0.0,0.0,431812.267
14-06 00:25:37,1077780480.0,2138112.0,2750238720.0,143470592.0,50.0,0.008,49.983,0.0,0.0,0.008,27.500,0.700,0.0,102.400
14-06 00:26:37,1077780480.0,2138112.0,2750238720.0,143470592.0,50.008,0.008,49.983,0.0,0.0,0.0,26.700,1.500,0.0,102.400
14-06 00:27:37,1089912832.0,2138112.0,2750488576.0,131088384.0,59.695,0.484,39.771,0.0,0.0,0.050,28.200,2.200,0.0,439552.0
14-06 00:28:37,1089912832.0,2138112.0,2750488576.0,131088384.0,82.224,1.280,16.437,0.008,0.0,0.050,27.400,0.0,0.0,2483.200
14-06 00:29:37,1089912832.0,2138112.0,2750488576.0,131088384.0,82.208,1.224,16.510,0.008,0.0,0.050,26.0,0.0,0.0,597.333
14-06 00:30:37,1089912832.0,2138112.0,2750488576.0,131088384.0,82.143,1.350,16.440,0.008,0.0,0.059,28.200,2.200,0.0,384.0
14-06 00:31:37,1088688128.0,2138112.0,2713526272.0,169275392.0,69.828,0.854,29.243,0.050,0.0,0.025,32.400,7.800,0.0,2841.600
14-06 00:32:37,1088720896.0,2138112.0,2713526272.0,169242624.0,50.004,0.017,49.979,0.0,0.0,0.0,28.200,2.200,0.0,431547.733
14-06 00:33:37,1088720896.0,2138112.0,2713526272.0,169242624.0,50.0,0.008,49.975,0.0,0.0,0.017,26.0,0.0,0.0,102.400
14-06 00:34:37,1088720896.0,2138112.0,2713526272.0,169242624.0,50.008,0.008,49.983,0.0,0.0,0.0,26.0,0.0,0.0,102.400
