"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_10:51:51.csv 60",,,,"Date:","14 Jun 2019 10:51:52 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
14-06 11:02:52,1817452544.0,2203648.0,1915736064.0,4446629888.0,99.867,0.133,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2653.867
14-06 11:03:52,1829883904.0,2203648.0,1915990016.0,4433944576.0,99.000,1.000,0.0,0.0,0.0,0.0,9.0,0.0,0.0,431291.733
14-06 11:04:52,1830281216.0,2203648.0,1915990016.0,4433547264.0,99.867,0.133,0.0,0.0,0.0,0.0,19.0,0.0,0.0,441548.800
14-06 11:05:52,1831424000.0,2203648.0,1915998208.0,4432396288.0,99.100,0.883,0.0,0.0,0.0,0.017,13.050,0.0,68.267,4206.933
14-06 11:06:52,1833406464.0,2203648.0,1915998208.0,4430413824.0,99.800,0.200,0.0,0.0,0.0,0.0,20.0,0.0,0.0,433297.067
14-06 11:07:52,1844666368.0,2203648.0,1916248064.0,4418904064.0,99.583,0.400,0.017,0.0,0.0,0.0,29.0,0.0,0.0,441088.0
14-06 11:08:52,1844649984.0,2203648.0,1916248064.0,4418920448.0,99.716,0.284,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2833.067
14-06 11:09:52,1847504896.0,2203648.0,1916252160.0,4416061440.0,99.799,0.184,0.0,0.0,0.0,0.017,20.0,0.0,0.0,614.400
14-06 11:10:52,1847750656.0,2203648.0,1916256256.0,4415811584.0,99.232,0.768,0.0,0.0,0.0,0.0,12.300,0.0,0.0,432861.867
14-06 11:11:52,1856053248.0,2203648.0,1916510208.0,4407255040.0,99.799,0.201,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3481.600
14-06 11:12:52,1858805760.0,2203648.0,1916510208.0,4404502528.0,99.799,0.184,0.0,0.0,0.0,0.017,7.0,0.0,0.0,442990.933
14-06 11:13:52,1860988928.0,2203648.0,1916510208.0,4402319360.0,99.549,0.451,0.0,0.0,0.0,0.0,21.0,0.0,0.0,384.0
14-06 11:14:52,1862926336.0,2203648.0,1916510208.0,4400381952.0,99.632,0.368,0.0,0.0,0.0,0.0,7.0,0.0,0.0,431496.533
14-06 11:15:52,1871503360.0,2203648.0,1916760064.0,4391555072.0,99.817,0.183,0.0,0.0,0.0,0.0,22.0,0.0,0.0,441019.733
14-06 11:16:52,1873588224.0,2203648.0,1916760064.0,4389470208.0,99.800,0.183,0.0,0.0,0.0,0.017,6.0,0.0,0.0,1732.267
14-06 11:17:52,1875410944.0,2203648.0,1916768256.0,4387639296.0,99.800,0.200,0.0,0.0,0.0,0.0,26.050,0.0,0.0,614.400
14-06 11:18:52,1875808256.0,2203648.0,1916768256.0,4387241984.0,99.917,0.083,0.0,0.0,0.0,0.0,6.0,0.0,0.0,431488.0
14-06 11:19:52,1883975680.0,2203648.0,1917030400.0,4378812416.0,99.767,0.233,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1979.733
14-06 11:20:52,1884815360.0,2203648.0,1917038592.0,4377964544.0,99.617,0.367,0.0,0.0,0.0,0.017,6.0,0.0,0.0,442726.400
14-06 11:21:52,1884688384.0,2203648.0,1917038592.0,4378091520.0,99.883,0.117,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1433.600
14-06 11:22:52,1889587200.0,2203648.0,1917046784.0,4373184512.0,99.867,0.133,0.0,0.0,0.0,0.0,29.0,0.0,0.0,430438.400
14-06 11:23:52,1889587200.0,2203648.0,1917046784.0,4373184512.0,99.933,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3251.200
14-06 11:24:52,1902161920.0,2203648.0,1917300736.0,4360355840.0,99.466,0.500,0.017,0.0,0.0,0.017,24.0,0.0,0.0,439517.867
14-06 11:25:52,1902542848.0,2203648.0,1917300736.0,4359974912.0,99.900,0.100,0.0,0.0,0.0,0.0,8.300,0.0,0.0,2773.333
14-06 11:26:52,1902796800.0,2203648.0,1917300736.0,4359720960.0,99.833,0.150,0.0,0.0,0.0,0.017,24.0,0.0,0.0,682.667
14-06 11:27:52,1903321088.0,2203648.0,1917300736.0,4359196672.0,99.933,0.067,0.0,0.0,0.0,0.0,4.0,0.0,0.0,431317.333
14-06 11:28:52,1903448064.0,2203648.0,1917300736.0,4359069696.0,99.800,0.200,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1638.400
