"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","rafaelbraga25"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-10_21:03:37.csv 60",,,,"Date:","10 Jun 2019 21:03:37 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
10-06 21:21:37,1752440832.0,2203648.0,3725570048.0,2701799424.0,99.500,0.500,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3319.467
10-06 21:22:37,1754337280.0,2203648.0,3725574144.0,2699898880.0,99.583,0.417,0.0,0.0,0.0,0.0,31.050,0.0,0.0,1143.467
10-06 21:23:37,1756418048.0,2203648.0,3725574144.0,2697818112.0,99.883,0.117,0.0,0.0,0.0,0.0,7.0,0.0,0.0,434167.467
10-06 21:24:37,1765625856.0,2203648.0,3725828096.0,2688356352.0,99.500,0.483,0.017,0.0,0.0,0.0,27.0,0.0,0.0,443357.867
10-06 21:25:37,1769828352.0,2203648.0,3725832192.0,2684149760.0,99.567,0.417,0.0,0.0,0.0,0.017,7.0,0.0,0.0,11767.467
10-06 21:26:37,1769607168.0,2203648.0,3725832192.0,2684370944.0,99.733,0.267,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1920.0
10-06 21:27:37,1769750528.0,2203648.0,3725832192.0,2684227584.0,99.883,0.100,0.0,0.0,0.0,0.017,7.0,0.0,0.0,433416.533
10-06 21:28:37,1783017472.0,2203648.0,3726082048.0,2670710784.0,99.683,0.317,0.0,0.0,0.0,0.0,27.0,0.0,0.0,418.133
10-06 21:29:37,1783177216.0,2203648.0,3726082048.0,2670551040.0,99.733,0.267,0.0,0.0,0.0,0.0,7.0,0.0,0.0,442982.400
10-06 21:30:37,1783382016.0,2203648.0,3726094336.0,2670333952.0,99.517,0.483,0.0,0.0,0.0,0.0,27.0,0.0,0.0,14370.133
10-06 21:31:37,1785065472.0,2203648.0,3726102528.0,2668642304.0,99.766,0.234,0.0,0.0,0.0,0.0,13.700,9.367,0.0,434312.533
10-06 21:32:37,1791107072.0,2203648.0,3726352384.0,2662350848.0,99.700,0.283,0.0,0.0,0.0,0.017,27.0,0.0,0.0,10914.133
10-06 21:33:37,1791995904.0,2203648.0,3726352384.0,2661462016.0,99.783,0.217,0.0,0.0,0.0,0.0,39.0,0.0,0.0,442316.800
10-06 21:34:37,1791991808.0,2203648.0,3726356480.0,2661462016.0,99.717,0.267,0.0,0.0,0.0,0.017,5.050,0.0,0.0,1894.400
10-06 21:35:37,1796661248.0,2203648.0,3726348288.0,2656800768.0,99.716,0.284,0.0,0.0,0.0,0.0,31.300,0.0,0.0,433092.267
10-06 21:36:37,1796677632.0,2203648.0,3726348288.0,2656784384.0,99.950,0.050,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2116.267
10-06 21:37:37,1805647872.0,2203648.0,3726323712.0,2647838720.0,99.483,0.517,0.0,0.0,0.0,0.0,27.0,0.0,0.0,708.267
10-06 21:38:37,1806032896.0,2203648.0,3726671872.0,2647105536.0,96.517,3.466,0.0,0.0,0.0,0.017,7.0,0.0,0.0,453085.867
10-06 21:39:37,1805873152.0,2203648.0,3726647296.0,2647289856.0,99.817,0.183,0.0,0.0,0.0,0.0,27.0,0.0,0.0,2457.600
10-06 21:40:37,1811251200.0,2203648.0,3726651392.0,2641907712.0,99.566,0.434,0.0,0.0,0.0,0.0,7.0,0.0,0.0,434269.867
10-06 21:41:37,1811107840.0,2203648.0,3726651392.0,2642051072.0,99.950,0.050,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3276.800
10-06 21:42:37,1810747392.0,2203648.0,3726655488.0,2642407424.0,99.917,0.067,0.017,0.0,0.0,0.0,7.0,0.0,0.0,392.533
