"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-14_16:47:32.csv 60",,,,"Date:","14 Jun 2019 16:47:33 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
14-06 17:53:33,987156480.0,2138112.0,2783739904.0,200593408.0,87.282,0.928,11.774,0.0,0.0,0.017,26.0,0.0,0.0,810.667
14-06 17:54:33,986750976.0,2138112.0,2783739904.0,200998912.0,55.721,0.184,44.087,0.0,0.0,0.008,26.0,0.0,0.0,431658.667
14-06 17:55:33,986497024.0,2138112.0,2783739904.0,201252864.0,50.008,0.008,49.975,0.0,0.0,0.008,26.0,0.0,0.0,1211.733
14-06 17:56:33,986624000.0,2138112.0,2783739904.0,201125888.0,50.013,0.008,49.979,0.0,0.0,0.0,26.0,0.0,0.0,102.400
14-06 17:57:33,999436288.0,2138112.0,2783997952.0,188055552.0,64.308,0.417,35.233,0.0,0.0,0.042,28.200,2.200,0.0,441873.067
14-06 17:58:33,1000443904.0,2138112.0,2784006144.0,187039744.0,86.708,1.269,11.965,0.008,0.0,0.050,167.433,198.133,0.0,2176.0
14-06 17:59:33,1000316928.0,2138112.0,2784006144.0,187166720.0,87.345,0.911,11.735,0.0,0.0,0.008,26.0,0.0,273.067,4044.800
14-06 18:00:33,1000439808.0,2138112.0,2784010240.0,187039744.0,87.279,0.944,11.769,0.0,0.0,0.008,29.600,4.400,0.0,110.933
14-06 18:01:33,1000427520.0,2138112.0,2784014336.0,187047936.0,87.142,1.044,11.781,0.008,0.0,0.025,27.500,0.700,0.0,1075.200
14-06 18:02:33,1000316928.0,2138112.0,2784014336.0,187158528.0,87.236,0.969,11.778,0.0,0.0,0.017,26.700,1.500,0.0,2406.400
14-06 18:03:33,1000316928.0,2138112.0,2784014336.0,187158528.0,87.369,0.885,11.720,0.0,0.0,0.025,26.0,0.0,0.0,247.467
14-06 18:04:33,1001545728.0,2138112.0,2784014336.0,185929728.0,61.771,0.359,37.862,0.0,0.0,0.008,26.0,0.0,0.0,432000.0
14-06 18:05:33,1001672704.0,2138112.0,2784014336.0,185802752.0,50.013,0.008,49.979,0.0,0.0,0.0,28.200,2.200,0.0,1254.400
14-06 18:06:33,1001672704.0,2138112.0,2784014336.0,185802752.0,50.008,0.017,49.967,0.0,0.0,0.008,27.400,0.0,0.0,1006.933
14-06 18:07:33,1001672704.0,2138112.0,2784014336.0,185802752.0,50.008,0.017,49.975,0.0,0.0,0.0,26.0,0.0,0.0,102.400
14-06 18:08:33,1011511296.0,2138112.0,2784264192.0,175714304.0,79.138,0.701,20.119,0.0,0.0,0.042,26.0,0.0,0.0,441779.200
14-06 18:09:33,1011511296.0,2138112.0,2784264192.0,175714304.0,84.993,0.920,14.004,0.008,0.0,0.075,26.0,0.0,0.0,2082.133
14-06 18:10:33,1011511296.0,2138112.0,2784264192.0,175714304.0,87.308,0.886,11.789,0.0,0.0,0.017,26.0,0.0,0.0,102.400
14-06 18:11:33,1011470336.0,2138112.0,2784264192.0,175755264.0,87.200,0.969,11.814,0.0,0.0,0.017,38.700,12.400,0.0,827.733
14-06 18:12:33,1008865280.0,2138112.0,2784231424.0,178393088.0,87.317,0.945,11.713,0.0,0.0,0.025,42.067,14.667,0.0,3012.267
14-06 18:13:33,1008738304.0,2138112.0,2784231424.0,178520064.0,87.339,0.886,11.742,0.008,0.0,0.025,26.0,0.0,0.0,2056.533
14-06 18:14:33,1008320512.0,2138112.0,2784235520.0,178933760.0,86.292,0.869,12.806,0.0,0.0,0.033,26.0,0.0,0.0,341.333
14-06 18:15:33,1008320512.0,2138112.0,2784235520.0,178933760.0,49.987,0.025,49.979,0.0,0.0,0.008,30.400,4.800,0.0,431351.467
14-06 18:16:33,1008447488.0,2138112.0,2784235520.0,178806784.0,49.992,0.025,49.983,0.0,0.0,0.0,26.0,0.0,0.0,1211.733
14-06 18:17:33,1008558080.0,2138112.0,2784235520.0,178696192.0,49.992,0.025,49.975,0.0,0.0,0.008,26.0,0.0,0.0,102.400
14-06 18:18:33,1008574464.0,2138112.0,2784235520.0,178679808.0,49.992,0.025,49.983,0.0,0.0,0.0,26.0,0.0,0.0,102.400
