"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-15_17:32:58.csv 60",,,,"Date:","15 Jun 2019 17:32:59 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
15-06 17:46:59,1128230912.0,0.0,2663579648.0,181817344.0,86.446,0.844,12.660,0.0,0.0,0.050,27.400,0.0,0.0,110.933
15-06 17:47:59,1136582656.0,0.0,2689351680.0,147693568.0,74.425,0.602,24.939,0.0,0.0,0.033,26.0,0.0,0.0,430088.533
15-06 17:48:59,1145978880.0,0.0,2689601536.0,138047488.0,65.273,0.426,34.243,0.0,0.0,0.058,26.0,0.0,0.0,1911.467
15-06 17:49:59,1145995264.0,0.0,2689601536.0,138031104.0,86.435,0.836,12.687,0.0,0.0,0.042,26.0,0.0,0.0,442444.800
15-06 17:50:59,1145995264.0,0.0,2689601536.0,138031104.0,86.493,0.861,12.604,0.0,0.0,0.042,26.0,0.0,0.0,102.400
15-06 17:51:59,1145995264.0,0.0,2689601536.0,138031104.0,86.475,0.853,12.639,0.0,0.0,0.033,26.0,0.0,0.0,85.333
15-06 17:52:59,1146138624.0,0.0,2689601536.0,137887744.0,86.418,0.886,12.646,0.0,0.0,0.050,26.0,0.0,0.0,529.067
15-06 17:53:59,1146138624.0,0.0,2689601536.0,137887744.0,86.466,0.828,12.664,0.0,0.0,0.042,26.0,0.0,0.0,810.667
15-06 17:54:59,1146138624.0,0.0,2689601536.0,137887744.0,86.459,0.861,12.638,0.0,0.0,0.042,28.800,0.0,0.0,102.400
15-06 17:55:59,1146269696.0,0.0,2715373568.0,111984640.0,70.554,0.526,28.895,0.0,0.0,0.025,28.200,2.200,0.0,256.0
15-06 17:56:59,1157988352.0,0.0,2657398784.0,158240768.0,54.007,0.192,45.768,0.0,0.0,0.033,26.0,0.0,0.0,870297.600
15-06 17:57:59,1157971968.0,0.0,2657398784.0,158257152.0,86.454,0.870,12.635,0.0,0.0,0.042,26.0,0.0,0.0,2193.067
15-06 17:58:59,1157971968.0,0.0,2657398784.0,158257152.0,86.420,0.845,12.702,0.0,0.0,0.033,28.200,2.200,0.0,375.467
15-06 17:59:59,1157967872.0,0.0,2657402880.0,158257152.0,86.456,0.836,12.658,0.0,0.0,0.050,26.0,0.0,0.0,102.400
15-06 18:00:59,1157984256.0,0.0,2657402880.0,158240768.0,86.406,0.845,12.707,0.0,0.0,0.042,30.400,4.400,0.0,597.333
15-06 18:01:59,1158504448.0,0.0,2657406976.0,157716480.0,86.371,0.920,12.667,0.0,0.0,0.042,26.0,0.0,0.0,1211.733
15-06 18:02:59,1158504448.0,0.0,2657406976.0,157716480.0,86.440,0.844,12.673,0.0,0.0,0.042,26.0,0.0,0.0,1996.800
15-06 18:03:59,1158381568.0,0.0,2683179008.0,132067328.0,81.956,0.794,17.217,0.0,0.0,0.033,26.0,0.0,0.0,529.067
15-06 18:04:59,1158377472.0,0.0,2683183104.0,132067328.0,50.017,0.008,49.975,0.0,0.0,0.0,27.400,0.0,0.0,431086.933
15-06 18:05:59,1173897216.0,0.0,2647740416.0,151990272.0,63.975,0.425,35.549,0.0,0.0,0.050,26.0,0.0,0.0,1715.200
15-06 18:06:59,1173946368.0,0.0,2647740416.0,151941120.0,86.496,0.811,12.652,0.0,0.0,0.042,26.0,0.0,0.0,440849.067
15-06 18:07:59,1173946368.0,0.0,2647740416.0,151941120.0,86.425,0.853,12.680,0.0,0.0,0.042,26.0,0.0,0.0,1757.867
15-06 18:08:59,1173958656.0,0.0,2647744512.0,151924736.0,86.461,0.804,12.702,0.0,0.0,0.033,26.0,0.0,0.0,102.400
15-06 18:09:59,1174339584.0,0.0,2647744512.0,151543808.0,86.432,0.861,12.666,0.0,0.0,0.042,32.400,7.800,0.0,597.333
15-06 18:10:59,1174339584.0,0.0,2647744512.0,151543808.0,86.407,0.861,12.691,0.0,0.0,0.042,27.400,0.0,0.0,1792.0
15-06 18:11:59,1174339584.0,0.0,2647744512.0,151543808.0,86.399,0.886,12.673,0.0,0.0,0.042,26.0,0.0,0.0,665.600
15-06 18:12:59,1175224320.0,0.0,2647748608.0,150654976.0,72.266,0.509,27.192,0.0,0.0,0.033,28.200,2.200,0.0,401.067
15-06 18:13:59,1175207936.0,0.0,2647748608.0,150671360.0,50.013,0.008,49.979,0.0,0.0,0.0,26.0,0.0,0.0,431522.133
15-06 18:14:59,1188171776.0,0.0,2647998464.0,137457664.0,58.529,0.300,41.137,0.0,0.0,0.033,26.0,0.0,0.0,441079.467
15-06 18:15:59,1188171776.0,0.0,2647998464.0,137457664.0,86.456,0.836,12.658,0.0,0.0,0.050,28.200,2.200,0.0,2397.867
15-06 18:16:59,1188188160.0,0.0,2647998464.0,137441280.0,86.474,0.844,12.640,0.0,0.0,0.042,27.400,0.0,0.0,1117.867
15-06 18:17:59,1188188160.0,0.0,2647998464.0,137441280.0,86.405,0.870,12.676,0.0,0.0,0.050,31.100,2.900,0.0,520.533
15-06 18:18:59,1188188160.0,0.0,2647998464.0,137441280.0,86.504,0.811,12.643,0.0,0.0,0.042,26.700,1.500,0.0,418.133
15-06 18:19:59,1188188160.0,0.0,2647998464.0,137441280.0,86.434,0.861,12.655,0.0,0.0,0.050,26.0,0.0,0.0,648.533
15-06 18:20:59,1188188160.0,0.0,2647998464.0,137441280.0,86.452,0.878,12.637,0.0,0.0,0.033,26.0,0.0,0.0,102.400
15-06 18:21:59,1188925440.0,0.0,2647998464.0,136704000.0,77.245,0.618,22.095,0.0,0.0,0.042,26.0,0.0,0.0,256.0
15-06 18:22:59,1188925440.0,0.0,2647998464.0,136704000.0,50.021,0.008,49.971,0.0,0.0,0.0,26.0,0.0,0.0,431991.467
15-06 18:23:59,1188925440.0,0.0,2647998464.0,136704000.0,50.013,0.0,49.987,0.0,0.0,0.0,26.0,0.0,0.0,1484.800
15-06 18:24:59,1198338048.0,0.0,2593095680.0,182194176.0,72.437,0.677,26.794,0.0,0.0,0.092,26.0,0.0,0.0,439799.467
15-06 18:25:59,1198338048.0,0.0,2593095680.0,182194176.0,86.381,0.878,12.700,0.0,0.0,0.042,26.0,0.0,0.0,2585.600
15-06 18:26:59,1201639424.0,0.0,2593964032.0,178024448.0,85.865,1.121,12.906,0.017,0.0,0.092,204.967,286.733,13721.600,921.600
15-06 18:27:59,1201782784.0,0.0,2593972224.0,177872896.0,86.375,0.861,12.722,0.0,0.0,0.042,59.467,94.667,0.0,1672.533
15-06 18:28:59,1201782784.0,0.0,2593972224.0,177872896.0,86.411,0.853,12.703,0.0,0.0,0.033,27.800,8.733,0.0,1518.933
15-06 18:29:59,1201733632.0,0.0,2593972224.0,177922048.0,86.395,0.886,12.669,0.0,0.0,0.050,29.300,6.833,0.0,102.400
15-06 18:30:59,1201733632.0,0.0,2593972224.0,177922048.0,86.393,0.870,12.703,0.0,0.0,0.033,30.700,11.233,0.0,247.467
15-06 18:31:59,1201057792.0,0.0,2593972224.0,178597888.0,64.061,0.359,35.564,0.0,0.0,0.017,31.400,13.0,0.0,429986.133
15-06 18:32:59,1201074176.0,0.0,2593972224.0,178581504.0,50.017,0.0,49.975,0.0,0.0,0.008,30.0,14.533,0.0,3080.533
15-06 18:33:59,1201074176.0,0.0,2593972224.0,178581504.0,50.021,0.0,49.979,0.0,0.0,0.0,27.800,6.133,0.0,102.400
15-06 18:34:59,1214554112.0,0.0,2594222080.0,164851712.0,73.244,0.635,26.071,0.0,0.0,0.050,61.700,142.967,0.0,440814.933
15-06 18:35:59,1214554112.0,0.0,2594222080.0,164851712.0,86.387,0.870,12.701,0.0,0.0,0.042,29.300,7.633,0.0,3908.267
15-06 18:36:59,1214554112.0,0.0,2594222080.0,164851712.0,86.479,0.803,12.685,0.0,0.0,0.033,27.800,6.133,0.0,102.400
15-06 18:37:59,1214504960.0,0.0,2594222080.0,164900864.0,86.415,0.861,12.683,0.0,0.0,0.042,32.100,13.033,0.0,409.600
15-06 18:38:59,1214504960.0,0.0,2594222080.0,164900864.0,86.432,0.819,12.707,0.0,0.0,0.042,27.800,6.133,0.0,657.067
15-06 18:39:59,1214504960.0,0.0,2594222080.0,164900864.0,86.401,0.820,12.729,0.0,0.0,0.050,27.800,6.133,0.0,102.400
15-06 18:40:59,1214517248.0,0.0,2594226176.0,164884480.0,86.404,0.877,12.668,0.0,0.0,0.050,30.700,12.900,0.0,332.800
15-06 18:41:59,1214361600.0,0.0,2594226176.0,165040128.0,63.212,0.334,36.437,0.0,0.0,0.017,30.0,10.400,0.0,430139.733
15-06 18:42:59,1214361600.0,0.0,2594226176.0,165040128.0,50.021,0.0,49.979,0.0,0.0,0.0,27.800,12.333,0.0,3080.533
15-06 18:43:59,1214361600.0,0.0,2594226176.0,165040128.0,50.021,0.0,49.979,0.0,0.0,0.0,29.200,6.133,0.0,102.400
15-06 18:44:59,1228324864.0,0.0,2594484224.0,150818816.0,58.196,0.283,41.479,0.0,0.0,0.042,51.600,81.467,0.0,439722.667
15-06 18:45:59,1228435456.0,0.0,2594484224.0,150708224.0,86.435,0.861,12.670,0.0,0.0,0.033,27.100,0.700,0.0,2688.0
15-06 18:46:59,1228435456.0,0.0,2594484224.0,150708224.0,86.380,0.861,12.734,0.0,0.0,0.025,27.800,10.867,0.0,409.600
15-06 18:47:59,1228279808.0,0.0,2594488320.0,150859776.0,86.410,0.887,12.670,0.0,0.0,0.033,48.033,27.600,0.0,938.667
15-06 18:48:59,1225519104.0,0.0,2594459648.0,153649152.0,86.440,0.869,12.657,0.0,0.0,0.033,62.567,46.233,0.0,1049.600
15-06 18:49:59,1225519104.0,0.0,2594459648.0,153649152.0,86.396,0.894,12.668,0.0,0.0,0.042,28.900,1.100,0.0,2073.600
15-06 18:50:59,1225519104.0,0.0,2594459648.0,153649152.0,86.420,0.852,12.703,0.0,0.0,0.025,26.700,1.500,0.0,102.400
15-06 18:51:59,1226506240.0,0.0,2594459648.0,152662016.0,77.924,0.719,21.323,0.0,0.0,0.033,26.0,0.0,0.0,430139.733
15-06 18:52:59,1226506240.0,0.0,2594459648.0,152662016.0,50.017,0.008,49.975,0.0,0.0,0.0,30.400,4.400,0.0,2585.600
15-06 18:53:59,1226489856.0,0.0,2594459648.0,152678400.0,50.021,0.0,49.979,0.0,0.0,0.0,26.0,0.0,0.0,981.333
15-06 18:54:59,1226489856.0,0.0,2594459648.0,152678400.0,50.013,0.008,49.979,0.0,0.0,0.0,26.0,0.0,0.0,102.400
15-06 18:55:59,1237098496.0,0.0,2594709504.0,141819904.0,64.168,0.425,35.373,0.0,0.0,0.033,26.0,0.0,0.0,315.733
15-06 18:56:59,1237180416.0,0.0,2594709504.0,141737984.0,86.366,0.903,12.689,0.0,0.0,0.042,27.400,0.0,0.0,442444.800
15-06 18:57:59,1237180416.0,0.0,2594709504.0,141737984.0,86.470,0.836,12.660,0.0,0.0,0.033,26.0,0.0,0.0,102.400
15-06 18:58:59,1237180416.0,0.0,2594709504.0,141737984.0,86.430,0.836,12.692,0.0,0.0,0.042,27.400,0.0,0.0,110.933
15-06 18:59:59,1237815296.0,0.0,2594709504.0,141103104.0,86.467,0.835,12.656,0.0,0.0,0.042,32.400,7.800,0.0,972.800
15-06 19:00:59,1237815296.0,0.0,2594709504.0,141103104.0,86.401,0.861,12.696,0.0,0.0,0.042,26.0,0.0,0.0,1365.333
15-06 19:01:59,1237794816.0,0.0,2594713600.0,141119488.0,86.370,0.895,12.693,0.0,0.0,0.042,26.0,0.0,0.0,1510.400
15-06 19:02:59,1237196800.0,0.0,2594713600.0,141717504.0,71.826,0.568,27.581,0.0,0.0,0.025,26.0,0.0,0.0,1698.133
15-06 19:03:59,1237164032.0,0.0,2594713600.0,141750272.0,50.021,0.008,49.971,0.0,0.0,0.0,26.0,0.0,0.0,432042.667
15-06 19:04:59,1237180416.0,0.0,2594713600.0,141733888.0,50.017,0.008,49.975,0.0,0.0,0.0,28.200,2.200,0.0,102.400
15-06 19:05:59,1237180416.0,0.0,2594713600.0,141733888.0,50.025,0.0,49.975,0.0,0.0,0.0,26.0,0.0,0.0,102.400
