"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-16_23:35:17.csv 60",,,,"Date:","16 Jun 2019 23:35:18 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
16-06 23:48:18,901111808.0,0.0,2283089920.0,789426176.0,91.172,5.402,3.426,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:49:18,903143424.0,0.0,2283089920.0,787394560.0,90.946,5.586,3.468,0.0,0.0,0.0,27.400,0.0,0.0,102.400
16-06 23:50:18,949997568.0,0.0,2283089920.0,740540416.0,92.406,4.501,3.092,0.0,0.0,0.0,28.200,2.200,0.0,102.400
16-06 23:51:18,906715136.0,0.0,2283089920.0,783822848.0,91.097,5.527,3.376,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:52:18,908873728.0,0.0,2283089920.0,781664256.0,90.830,5.777,3.393,0.0,0.0,0.0,28.200,2.200,0.0,102.400
16-06 23:53:18,910905344.0,0.0,2283089920.0,779632640.0,91.065,5.676,3.251,0.0,0.0,0.008,28.200,2.200,0.0,102.400
16-06 23:54:18,913063936.0,0.0,2283089920.0,777474048.0,90.989,5.560,3.451,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:55:18,915222528.0,0.0,2283089920.0,775315456.0,91.298,5.393,3.309,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:56:18,918253568.0,0.0,2283089920.0,772284416.0,91.006,5.626,3.368,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:57:18,919777280.0,0.0,2283089920.0,770760704.0,92.197,4.627,3.176,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:58:18,921808896.0,0.0,2283089920.0,768729088.0,90.931,5.501,3.568,0.0,0.0,0.0,26.0,0.0,0.0,102.400
16-06 23:59:18,923983872.0,0.0,2283089920.0,766554112.0,90.472,5.969,3.560,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:00:18,926142464.0,0.0,2283089920.0,764395520.0,90.980,5.660,3.359,0.0,0.0,0.0,33.900,9.300,0.0,972.800
17-06 00:01:18,929009664.0,0.0,2283143168.0,761475072.0,90.855,5.652,3.493,0.0,0.0,0.0,26.0,0.0,1911.467,6528.0
17-06 00:02:18,930406400.0,0.0,2283143168.0,760078336.0,91.139,5.435,3.426,0.0,0.0,0.0,27.400,0.0,546.133,4608.0
17-06 00:03:18,932057088.0,0.0,2283143168.0,758427648.0,92.715,4.293,2.992,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:04:18,934072320.0,0.0,2283143168.0,756412416.0,91.013,5.677,3.310,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:05:18,935596032.0,0.0,2283143168.0,754888704.0,90.880,5.702,3.418,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 00:06:18,937627648.0,0.0,2283143168.0,752857088.0,90.731,5.743,3.526,0.0,0.0,0.0,26.0,0.0,0.0,128.0
17-06 00:07:18,939929600.0,0.0,2283143168.0,750555136.0,91.447,5.327,3.226,0.0,0.0,0.0,28.200,2.200,0.0,588.800
17-06 00:08:18,943353856.0,0.0,2283147264.0,747126784.0,90.732,5.634,3.626,0.0,0.0,0.008,26.0,0.0,0.0,179.200
17-06 00:09:18,946147328.0,0.0,2283147264.0,744333312.0,91.214,5.460,3.326,0.0,0.0,0.0,28.200,2.200,0.0,247.467
17-06 00:10:18,947671040.0,0.0,2283147264.0,742809600.0,91.806,4.910,3.284,0.0,0.0,0.0,29.600,2.200,0.0,102.400
17-06 00:11:18,949829632.0,0.0,2283147264.0,740651008.0,90.805,5.686,3.510,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:12:18,951844864.0,0.0,2283147264.0,738635776.0,91.189,5.493,3.317,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 00:13:18,954003456.0,0.0,2283147264.0,736477184.0,91.121,5.469,3.410,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:14:18,956162048.0,0.0,2283147264.0,734318592.0,91.266,5.542,3.192,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:15:18,958210048.0,0.0,2283147264.0,732270592.0,90.479,5.744,3.777,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:16:18,959860736.0,0.0,2283147264.0,730619904.0,92.256,4.634,3.109,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:17:18,962019328.0,0.0,2283147264.0,728461312.0,90.830,5.719,3.451,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 00:18:18,964177920.0,0.0,2283147264.0,726302720.0,90.381,5.918,3.693,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 00:19:18,966209536.0,0.0,2283147264.0,724271104.0,90.805,5.785,3.409,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:20:18,968257536.0,0.0,2283147264.0,722223104.0,90.579,5.786,3.635,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:21:18,970383360.0,0.0,2283147264.0,720097280.0,91.083,5.550,3.367,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:22:18,972414976.0,0.0,2283147264.0,718065664.0,91.055,5.611,3.335,0.0,0.0,0.0,32.400,7.800,0.0,972.800
17-06 00:23:18,973828096.0,0.0,2283147264.0,716652544.0,92.123,4.801,3.076,0.0,0.0,0.0,26.0,0.0,0.0,648.533
17-06 00:24:18,975986688.0,0.0,2283147264.0,714493952.0,90.462,5.836,3.702,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 00:25:18,978145280.0,0.0,2283147264.0,712335360.0,90.373,5.901,3.717,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 00:26:18,980303872.0,0.0,2283147264.0,710176768.0,90.572,5.710,3.718,0.0,0.0,0.0,29.600,2.200,0.0,102.400
17-06 00:27:18,982335488.0,0.0,2283147264.0,708145152.0,90.772,5.760,3.468,0.0,0.0,0.0,27.400,0.0,0.0,102.400
17-06 00:28:18,984588288.0,0.0,2283147264.0,705892352.0,90.797,5.485,3.718,0.0,0.0,0.0,28.200,2.200,0.0,102.400
17-06 00:29:18,986255360.0,0.0,2283147264.0,704225280.0,92.147,4.677,3.176,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:30:18,988286976.0,0.0,2283147264.0,702193664.0,90.632,5.893,3.476,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:31:18,990445568.0,0.0,2283147264.0,700035072.0,90.771,5.519,3.710,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:32:18,992620544.0,0.0,2283147264.0,697860096.0,90.870,5.619,3.510,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:33:18,994525184.0,0.0,2283147264.0,695955456.0,90.505,5.645,3.841,0.0,0.0,0.008,27.400,0.0,0.0,102.400
17-06 00:34:18,996683776.0,0.0,2283147264.0,693796864.0,90.301,6.192,3.506,0.0,0.0,0.0,28.200,2.200,0.0,358.400
17-06 00:35:18,998981632.0,0.0,2283147264.0,691499008.0,90.644,5.574,3.783,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:36:18,1000493056.0,0.0,2283147264.0,689987584.0,90.952,5.240,3.800,0.0,0.0,0.008,27.400,0.0,0.0,102.400
17-06 00:37:18,1002508288.0,0.0,2283147264.0,687972352.0,90.213,5.802,3.985,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:38:18,1017872384.0,0.0,2283147264.0,672608256.0,90.131,6.027,3.842,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:39:18,1020030976.0,0.0,2283147264.0,670449664.0,90.712,5.459,3.820,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 00:40:18,1022078976.0,0.0,2283147264.0,668401664.0,90.893,5.712,3.395,0.0,0.0,0.0,26.0,0.0,0.0,102.400
17-06 00:41:18,1024110592.0,0.0,2283147264.0,666370048.0,89.513,6.200,4.278,0.0,0.0,0.008,26.0,0.0,0.0,102.400
17-06 00:42:18,1025761280.0,0.0,2283147264.0,664719360.0,91.460,5.032,3.508,0.0,0.0,0.0,28.200,2.200,0.0,102.400
