"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","barreira"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-11_15:14:40.csv 60",,,,"Date:","11 Jun 2019 15:14:40 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
11-06 15:40:40,1644953600.0,0.0,2160873472.0,148357120.0,69.991,4.066,25.825,0.017,0.0,0.101,0.0,0.0,0.0,878.933
11-06 15:41:40,1643806720.0,0.0,2160877568.0,149499904.0,51.780,0.571,47.590,0.0,0.0,0.059,0.0,0.0,0.0,430395.733
11-06 15:42:40,1644568576.0,0.0,2160877568.0,148738048.0,49.979,0.108,49.879,0.0,0.0,0.033,6.700,6.700,0.0,2781.867
11-06 15:43:40,1654915072.0,0.0,2161135616.0,138133504.0,66.112,3.575,30.204,0.017,0.0,0.093,6.700,6.700,0.0,440994.133
11-06 15:44:40,1654788096.0,0.0,2161135616.0,138260480.0,71.319,4.358,24.238,0.008,0.0,0.076,0.0,0.0,0.0,4514.133
11-06 15:45:40,1659101184.0,0.0,2161139712.0,133943296.0,64.850,2.910,32.173,0.0,0.0,0.067,0.0,0.0,0.0,665.600
11-06 15:46:40,1659641856.0,0.0,2161143808.0,133398528.0,49.554,0.101,50.294,0.0,0.0,0.050,0.0,0.0,0.0,431803.733
11-06 15:47:40,1659834368.0,0.0,2161143808.0,133206016.0,49.457,0.067,50.434,0.0,0.0,0.042,0.0,0.0,0.0,1100.800
11-06 15:48:40,1669038080.0,0.0,2124730368.0,160415744.0,62.295,3.947,33.587,0.026,0.0,0.145,0.0,0.0,0.0,440985.600
11-06 15:49:40,1669038080.0,0.0,2124730368.0,160415744.0,72.396,4.438,23.090,0.008,0.0,0.067,0.0,0.0,0.0,1774.933
11-06 15:50:40,1672626176.0,0.0,2124730368.0,156827648.0,60.196,2.315,37.438,0.0,0.0,0.050,0.0,0.0,0.0,640.0
11-06 15:51:40,1672687616.0,0.0,2124730368.0,156766208.0,49.269,0.076,50.588,0.0,0.0,0.068,0.0,0.0,0.0,431709.867
11-06 15:52:40,1673330688.0,0.0,2124730368.0,156123136.0,47.530,0.096,52.322,0.0,0.0,0.052,0.0,0.0,0.0,1484.800
