"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","barreira"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-13_22:05:31.csv 60",,,,"Date:","13 Jun 2019 22:05:31 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
13-06 22:20:31,1337692160.0,167936.0,2461675520.0,154648576.0,62.766,3.698,33.495,0.0,0.0,0.042,26.400,86.133,0.0,5751.467
13-06 22:21:31,1337847808.0,167936.0,2461679616.0,154488832.0,75.245,4.468,20.245,0.017,0.0,0.025,5.500,17.567,0.0,436283.733
13-06 22:22:31,1337466880.0,167936.0,2461679616.0,154869760.0,61.466,2.419,36.090,0.017,0.0,0.008,5.500,21.967,0.0,290.133
13-06 22:23:31,1352777728.0,167936.0,2461933568.0,139304960.0,53.522,1.102,45.343,0.0,0.0,0.033,24.100,78.833,0.0,432076.800
13-06 22:24:31,1352364032.0,167936.0,2461933568.0,139718656.0,76.058,4.641,19.259,0.008,0.0,0.033,5.500,17.567,0.0,441753.600
13-06 22:25:31,1352237056.0,167936.0,2461933568.0,139845632.0,68.994,3.533,27.457,0.0,0.0,0.017,11.367,30.233,0.0,1715.200
13-06 22:26:31,1352429568.0,167936.0,2461933568.0,139653120.0,49.946,0.067,49.971,0.0,0.0,0.017,2.100,6.433,0.0,431556.267
13-06 22:27:31,1363664896.0,167936.0,2431537152.0,158814208.0,65.931,3.768,30.251,0.0,0.0,0.050,26.400,156.167,0.0,440627.200
13-06 22:28:31,1363681280.0,167936.0,2431537152.0,158797824.0,75.753,4.532,19.674,0.008,0.0,0.033,5.500,17.567,0.0,2380.800
13-06 22:29:31,1363193856.0,167936.0,2431545344.0,159277056.0,57.225,1.627,41.123,0.0,0.0,0.025,12.833,26.367,0.0,430131.200
13-06 22:30:31,1363320832.0,167936.0,2431545344.0,159150080.0,49.975,0.067,49.950,0.0,0.0,0.008,2.100,6.433,0.0,2722.133
13-06 22:31:31,1376612352.0,167936.0,2431795200.0,145608704.0,73.006,4.700,22.228,0.0,0.0,0.067,35.300,98.900,0.0,440004.267
13-06 22:32:31,1376612352.0,167936.0,2431795200.0,145608704.0,75.864,4.521,19.565,0.008,0.0,0.042,5.500,17.567,273.067,4795.733
13-06 22:33:31,1379749888.0,167936.0,2431799296.0,142467072.0,52.869,0.718,46.396,0.0,0.0,0.017,6.967,15.900,0.0,430062.933
13-06 22:34:31,1379876864.0,167936.0,2431799296.0,142340096.0,49.979,0.067,49.946,0.0,0.0,0.008,2.100,6.433,0.0,1988.267
13-06 22:35:31,1397968896.0,167936.0,2401943552.0,154103808.0,72.143,4.474,23.324,0.0,0.0,0.058,32.267,94.400,0.0,440917.333
13-06 22:36:31,1397968896.0,167936.0,2401943552.0,154103808.0,75.061,4.528,20.353,0.008,0.0,0.050,9.167,17.567,0.0,2389.333
13-06 22:37:31,1397686272.0,167936.0,2401943552.0,154386432.0,52.554,0.709,46.720,0.0,0.0,0.017,6.967,15.900,0.0,429969.067
13-06 22:38:31,1397813248.0,167936.0,2401943552.0,154259456.0,49.950,0.058,49.983,0.0,0.0,0.008,2.100,6.433,0.0,2577.067
