"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-05.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-15_20:28:18.csv 60",,,,"Date:","15 Jun 2019 20:28:19 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
15-06 21:23:19,1259339776.0,0.0,2592985088.0,121303040.0,90.096,0.293,9.469,0.0,0.0,0.142,26.0,0.0,0.0,392.533
15-06 21:24:19,1259339776.0,0.0,2592985088.0,121303040.0,89.472,0.277,10.142,0.0,0.0,0.109,27.400,0.0,0.0,776.533
15-06 21:25:19,1259339776.0,0.0,2592985088.0,121303040.0,90.797,0.268,8.893,0.0,0.0,0.042,28.200,2.200,0.0,358.400
15-06 21:26:19,1257914368.0,0.0,2539544576.0,176168960.0,70.607,0.235,29.125,0.0,0.0,0.034,26.0,0.0,0.0,430301.867
15-06 21:27:19,1257914368.0,0.0,2539544576.0,176168960.0,50.017,0.0,49.983,0.0,0.0,0.0,26.0,0.0,0.0,1979.733
15-06 21:28:19,1277722624.0,0.0,2539798528.0,156106752.0,82.014,0.352,17.492,0.0,0.0,0.142,30.400,4.400,0.0,441301.333
15-06 21:29:19,1277722624.0,0.0,2539798528.0,156106752.0,91.475,0.275,8.083,0.0,0.0,0.167,26.0,0.0,0.0,1681.067
15-06 21:30:19,1277722624.0,0.0,2539798528.0,156106752.0,91.497,0.292,8.103,0.0,0.0,0.108,27.400,0.0,0.0,358.400
15-06 21:31:19,1277722624.0,0.0,2539798528.0,156106752.0,91.617,0.250,8.075,0.0,0.0,0.058,27.400,0.0,0.0,409.600
15-06 21:32:19,1277722624.0,0.0,2539798528.0,156106752.0,91.524,0.267,8.101,0.0,0.0,0.108,26.0,0.0,0.0,1194.667
15-06 21:33:19,1277722624.0,0.0,2539798528.0,156106752.0,91.641,0.250,8.075,0.0,0.0,0.033,27.400,0.0,0.0,358.400
15-06 21:34:19,1277833216.0,0.0,2539798528.0,155996160.0,63.141,0.117,36.734,0.0,0.0,0.008,26.0,0.0,0.0,430225.067
15-06 21:35:19,1277833216.0,0.0,2539798528.0,155996160.0,50.013,0.008,49.979,0.0,0.0,0.0,26.0,0.0,0.0,1706.667
15-06 21:36:19,1291481088.0,0.0,2540056576.0,142090240.0,82.624,0.292,16.960,0.0,0.0,0.125,26.0,0.0,0.0,440405.333
15-06 21:37:19,1291481088.0,0.0,2540056576.0,142090240.0,91.555,0.258,8.053,0.0,0.0,0.133,26.0,0.0,0.0,1510.400
15-06 21:38:19,1292115968.0,0.0,2540056576.0,141455360.0,91.492,0.300,8.066,0.0,0.0,0.142,32.400,7.800,0.0,170.667
15-06 21:39:19,1292115968.0,0.0,2540056576.0,141455360.0,91.017,0.275,8.583,0.0,0.0,0.125,26.0,0.0,0.0,2636.800
15-06 21:40:19,1292115968.0,0.0,2540056576.0,141455360.0,91.514,0.283,8.069,0.0,0.0,0.133,28.200,2.200,0.0,793.600
15-06 21:41:19,1292132352.0,0.0,2540056576.0,141438976.0,91.499,0.275,8.084,0.0,0.0,0.142,26.0,0.0,0.0,102.400
15-06 21:42:19,1291812864.0,0.0,2540060672.0,141754368.0,62.652,0.125,37.073,0.0,0.0,0.150,26.0,0.0,0.0,430020.267
15-06 21:43:19,1291812864.0,0.0,2540060672.0,141754368.0,50.013,0.008,49.979,0.0,0.0,0.0,28.200,2.200,0.0,2440.533
