"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","g02-01.lsd.di.uminho.pt",,,,"User:","admin"
"Cmdline:","dstat --time -m --cpu --net --disk --output 2019-06-11_21:47:52.csv 60",,,,"Date:","11 Jun 2019 21:47:53 WEST"

"system","memory usage",,,,"total cpu usage",,,,,,"net/total",,"dsk/total",
11-06 22:32:53,876707840.0,2138112.0,2931638272.0,163143680.0,87.221,0.845,11.884,0.008,0.0,0.042,28.200,2.200,0.0,921.600
11-06 22:33:53,876707840.0,2138112.0,2931638272.0,163143680.0,85.871,0.787,13.250,0.0,0.0,0.092,26.0,0.0,0.0,273.067
11-06 22:34:53,878964736.0,2138112.0,2931638272.0,160886784.0,74.325,0.594,25.056,0.0,0.0,0.025,26.0,0.0,0.0,430131.200
11-06 22:35:53,879734784.0,2138112.0,2931638272.0,160116736.0,49.983,0.025,49.983,0.0,0.0,0.008,27.400,0.0,0.0,3054.933
11-06 22:36:53,879734784.0,2138112.0,2931638272.0,160116736.0,49.987,0.025,49.979,0.0,0.0,0.008,26.0,0.0,0.0,102.400
11-06 22:37:53,888074240.0,2138112.0,2931888128.0,151527424.0,81.040,0.752,18.166,0.0,0.0,0.042,26.0,0.0,0.0,441190.400
11-06 22:38:53,888074240.0,2138112.0,2931888128.0,151527424.0,87.663,0.820,11.484,0.008,0.0,0.025,26.0,0.0,0.0,375.467
11-06 22:39:53,888057856.0,2138112.0,2931888128.0,151543808.0,87.706,0.811,11.466,0.0,0.0,0.017,27.400,0.0,0.0,119.467
11-06 22:40:53,889020416.0,2138112.0,2931896320.0,150573056.0,87.704,0.820,11.459,0.0,0.0,0.017,26.0,0.0,0.0,563.200
11-06 22:41:53,889020416.0,2138112.0,2931896320.0,150573056.0,87.630,0.845,11.491,0.008,0.0,0.025,26.0,0.0,0.0,938.667
11-06 22:42:53,888893440.0,2138112.0,2931896320.0,150700032.0,87.679,0.828,11.468,0.008,0.0,0.017,31.800,4.400,0.0,102.400
11-06 22:43:53,888385536.0,2138112.0,2931896320.0,151207936.0,80.976,0.695,18.304,0.0,0.0,0.025,26.0,0.0,0.0,430276.267
11-06 22:44:53,888385536.0,2138112.0,2931896320.0,151207936.0,50.0,0.008,49.983,0.0,0.0,0.008,26.0,0.0,0.0,2346.667
11-06 22:45:53,888385536.0,2138112.0,2931896320.0,151207936.0,50.0,0.017,49.983,0.0,0.0,0.0,26.0,0.0,0.0,537.600
11-06 22:46:53,898932736.0,2138112.0,2932146176.0,140410880.0,59.444,0.284,40.239,0.0,0.0,0.033,26.0,0.0,0.0,298.667
11-06 22:47:53,898965504.0,2138112.0,2932146176.0,140378112.0,87.680,0.811,11.475,0.008,0.0,0.025,28.200,2.200,0.0,442410.667
11-06 22:48:53,898969600.0,2138112.0,2932146176.0,140374016.0,87.711,0.795,11.469,0.0,0.0,0.025,26.0,0.0,0.0,102.400
11-06 22:49:53,898969600.0,2138112.0,2932146176.0,140374016.0,87.640,0.869,11.474,0.0,0.0,0.017,28.200,2.200,0.0,110.933
11-06 22:50:53,899670016.0,2138112.0,2932146176.0,139673600.0,87.672,0.803,11.500,0.008,0.0,0.017,26.0,0.0,0.0,793.600
11-06 22:51:53,899674112.0,2138112.0,2932146176.0,139669504.0,87.674,0.837,11.464,0.0,0.0,0.025,26.0,0.0,0.0,119.467
11-06 22:52:53,899670016.0,2138112.0,2932150272.0,139669504.0,87.705,0.820,11.450,0.0,0.0,0.025,27.400,0.0,0.0,605.867
11-06 22:53:53,898994176.0,2138112.0,2932150272.0,140345344.0,65.012,0.368,34.595,0.008,0.0,0.017,26.0,0.0,0.0,430276.267
11-06 22:54:53,899121152.0,2138112.0,2932150272.0,140218368.0,50.017,0.008,49.975,0.0,0.0,0.0,26.0,0.0,0.0,2201.600
11-06 22:55:53,899198976.0,2138112.0,2932150272.0,140140544.0,50.004,0.008,49.979,0.0,0.0,0.008,26.0,0.0,0.0,102.400
11-06 22:56:53,913289216.0,2138112.0,2893778944.0,164421632.0,60.427,0.375,39.156,0.0,0.0,0.042,32.400,7.800,0.0,439867.733
11-06 22:57:53,913289216.0,2138112.0,2893778944.0,164421632.0,87.781,0.778,11.424,0.0,0.0,0.017,26.0,0.0,0.0,2969.600
11-06 22:58:53,913289216.0,2138112.0,2893778944.0,164421632.0,87.667,0.837,11.454,0.008,0.0,0.033,26.0,0.0,0.0,409.600
11-06 22:59:53,913858560.0,2138112.0,2893783040.0,163848192.0,87.681,0.803,11.491,0.0,0.0,0.025,30.400,4.400,0.0,947.200
11-06 23:00:53,913674240.0,2138112.0,2893783040.0,164032512.0,87.734,0.795,11.454,0.0,0.0,0.017,26.0,0.0,0.0,1766.400
11-06 23:01:53,913645568.0,2138112.0,2894065664.0,163778560.0,87.597,0.895,11.458,0.025,0.0,0.025,28.800,0.0,4573.867,3643.733
11-06 23:02:53,913518592.0,2138112.0,2894065664.0,163905536.0,87.596,0.795,11.592,0.0,0.0,0.017,26.0,0.0,0.0,1416.533
11-06 23:03:53,914796544.0,2138112.0,2894065664.0,162627584.0,63.922,0.393,35.661,0.0,0.0,0.025,26.0,0.0,0.0,430685.867
11-06 23:04:53,914923520.0,2138112.0,2894065664.0,162500608.0,49.987,0.025,49.979,0.0,0.0,0.008,28.200,2.200,0.0,2244.267
11-06 23:05:53,915050496.0,2138112.0,2894065664.0,162373632.0,49.992,0.025,49.975,0.0,0.0,0.008,26.0,0.0,0.0,1006.933
11-06 23:06:53,915050496.0,2138112.0,2894065664.0,162373632.0,49.996,0.017,49.971,0.0,0.0,0.017,28.200,2.200,0.0,102.400
11-06 23:07:53,927563776.0,2138112.0,2894315520.0,149610496.0,82.679,0.785,16.486,0.008,0.0,0.042,26.0,0.0,0.0,441907.200
11-06 23:08:53,927563776.0,2138112.0,2894315520.0,149610496.0,87.759,0.786,11.446,0.0,0.0,0.008,26.0,0.0,0.0,102.400
11-06 23:09:53,927756288.0,2138112.0,2894315520.0,149417984.0,87.701,0.820,11.446,0.008,0.0,0.025,27.400,0.0,0.0,102.400
11-06 23:10:53,927756288.0,2138112.0,2894315520.0,149417984.0,87.708,0.828,11.447,0.0,0.0,0.017,26.0,0.0,0.0,256.0
11-06 23:11:53,927739904.0,2138112.0,2894315520.0,149434368.0,87.751,0.778,11.437,0.008,0.0,0.025,26.0,0.0,0.0,648.533
11-06 23:12:53,927752192.0,2138112.0,2894319616.0,149417984.0,87.734,0.786,11.454,0.0,0.0,0.025,26.0,0.0,0.0,537.600
11-06 23:13:53,927924224.0,2138112.0,2894319616.0,149245952.0,79.219,0.653,20.104,0.0,0.0,0.025,26.0,0.0,0.0,443.733
11-06 23:14:53,928370688.0,2138112.0,2894319616.0,148799488.0,49.996,0.025,49.979,0.0,0.0,0.0,26.0,0.0,0.0,431633.067
11-06 23:15:53,928370688.0,2138112.0,2894319616.0,148799488.0,50.004,0.008,49.979,0.0,0.0,0.008,27.400,0.0,0.0,793.600
11-06 23:16:53,928370688.0,2138112.0,2894319616.0,148799488.0,50.004,0.008,49.979,0.0,0.0,0.008,26.0,0.0,0.0,102.400
